Date,Total_Revenue,Total_Quantity,Invoice_Count,SKU_Count,Avg_Price,Country_Diversity,Rolling_7_Day_Demand,Rolling_30_Day_Demand,Year,Quarter,Month,Day_Of_Week,Is_Weekend
2011-02-15,39841.71,22669.0,58.0,809.0,3.3840459770114943,5.0,9788.42857142857,12156.7,2011,1,2,1,False
2011-02-16,24863.85,16117.0,63.0,698.0,3.2740526762956668,6.0,11067.42857142857,12248.1,2011,1,2,2,False
2011-02-17,26357.52,14413.0,68.0,875.0,4.560333528379169,6.0,11429.857142857143,9963.066666666668,2011,1,2,3,False
2011-02-18,16184.42,9149.0,39.0,594.0,3.5634359605911334,5.0,11234.0,9689.566666666668,2011,1,2,4,False
2011-02-19,0.0,0.0,0.0,0.0,3.5634359605911334,0.0,11234.0,9340.4,2011,1,2,5,True
2011-02-20,9437.8,5218.0,26.0,593.0,3.161688942891859,1.0,11590.42857142857,9004.266666666666,2011,1,2,6,True
2011-02-21,36311.4,21533.0,38.0,811.0,3.7737564196625093,8.0,12728.42857142857,9722.033333333333,2011,1,2,0,False
2011-02-22,32454.5,21893.0,52.0,893.0,3.473806781829815,2.0,12617.57142857143,10278.466666666667,2011,1,2,1,False
2011-02-23,26859.5,13742.0,63.0,860.0,4.552351816443595,4.0,12278.285714285714,10338.033333333333,2011,1,2,2,False
2011-02-24,22800.89,11891.0,55.0,775.0,3.9236363636363634,4.0,11918.0,10216.466666666667,2011,1,2,3,False
2011-02-25,20595.19,10572.0,49.0,592.0,3.5903405572755416,4.0,12121.285714285714,10204.5,2011,1,2,4,False
2011-02-26,0.0,0.0,0.0,0.0,3.5903405572755416,0.0,12121.285714285714,9828.966666666667,2011,1,2,5,True
2011-02-27,9382.710000000001,4823.0,33.0,566.0,2.990573979591837,3.0,12064.857142857143,9661.666666666666,2011,1,2,6,True
2011-02-28,21675.29,9873.0,57.0,906.0,4.77628537025888,6.0,10399.142857142857,9990.766666666666,2011,1,2,0,False
2011-03-01,26344.68,12137.0,62.0,844.0,4.74182357301705,7.0,9005.42857142857,10282.566666666668,2011,1,3,1,False
2011-03-02,18669.94,8612.0,43.0,543.0,3.655045146726862,3.0,8272.57142857143,10122.766666666666,2011,1,3,2,False
2011-03-03,36367.14,20075.0,49.0,793.0,4.037119279819954,6.0,9441.714285714286,10264.8,2011,1,3,3,False
2011-03-04,19486.88,13560.0,49.0,717.0,2.9587695133149676,7.0,9868.57142857143,10393.266666666666,2011,1,3,4,False
2011-03-05,0.0,0.0,0.0,0.0,2.9587695133149676,0.0,9868.57142857143,9869.533333333333,2011,1,3,5,True
2011-03-06,9959.62,5027.0,27.0,510.0,3.3052890528905285,1.0,9897.714285714286,9613.933333333332,2011,1,3,6,True
2011-03-07,32318.72,14006.0,68.0,1045.0,4.906207805907173,3.0,10488.142857142857,10080.8,2011,1,3,0,False
2011-03-08,25035.12,14537.0,48.0,883.0,3.359586776859504,3.0,10831.0,10497.5,2011,1,3,1,False
2011-03-09,22013.2,11861.0,53.0,755.0,3.813138686131387,5.0,11295.142857142857,10588.6,2011,1,3,2,False
2011-03-10,26118.27,15583.0,57.0,656.0,3.3372289156626507,5.0,10653.42857142857,10771.366666666667,2011,1,3,3,False
2011-03-11,25473.93,10521.0,53.0,605.0,7.5137273695420665,4.0,10219.285714285714,10883.266666666666,2011,1,3,4,False
2011-03-12,0.0,0.0,0.0,0.0,7.5137273695420665,0.0,10219.285714285714,10487.4,2011,1,3,5,True
2011-03-13,4117.22,2733.0,16.0,416.0,2.579655172413793,2.0,9891.57142857143,10227.833333333334,2011,1,3,6,True
2011-03-14,25876.63,16737.0,50.0,679.0,3.4360335195530727,7.0,10281.714285714286,10785.733333333334,2011,1,3,0,False
2011-03-15,23453.34,8941.0,52.0,722.0,6.660873328088119,5.0,9482.285714285714,10993.0,2011,1,3,1,False
2011-03-16,21842.81,12883.0,52.0,582.0,3.6482435597189693,4.0,9628.285714285714,10970.2,2011,1,3,2,False
2011-03-17,39852.51,20975.0,62.0,1064.0,4.163974103585658,6.0,10398.57142857143,10913.733333333334,2011,1,3,3,False
2011-03-18,28107.65,13938.0,64.0,765.0,4.525973622963538,3.0,10886.714285714286,10841.1,2011,1,3,4,False
2011-03-19,0.0,0.0,0.0,0.0,4.525973622963538,0.0,10886.714285714286,10360.666666666666,2011,1,3,5,True
2011-03-20,21949.68,14038.0,60.0,861.0,3.4870965468639885,6.0,12501.714285714286,10523.633333333333,2011,1,3,6,True
2011-03-21,16679.47,10292.0,53.0,627.0,2.711055179090029,3.0,11581.0,10866.7,2011,1,3,0,False
2011-03-22,31468.23,16548.0,53.0,1140.0,4.416501070663812,6.0,12667.714285714286,11244.366666666667,2011,1,3,1,False
2011-03-23,24078.89,14374.0,63.0,773.0,3.7136428009441382,5.0,12880.714285714286,11005.733333333334,2011,1,3,2,False
2011-03-24,36496.79,18164.0,68.0,781.0,2.992657718120806,7.0,12479.142857142857,10881.433333333332,2011,1,3,3,False
2011-03-25,31362.56,14083.0,56.0,800.0,4.129511278195489,7.0,12499.857142857143,10892.8,2011,1,3,4,False
2011-03-26,0.0,0.0,0.0,0.0,4.129511278195489,0.0,12499.857142857143,10496.433333333332,2011,1,3,5,True
2011-03-27,9206.72,4496.0,32.0,503.0,2.9445480225988696,2.0,11136.714285714286,10293.9,2011,1,3,6,True
2011-03-28,23133.23,12222.0,61.0,891.0,3.8294827586206894,7.0,11412.42857142857,10701.3,2011,1,3,0,False
2011-03-29,70711.92,32803.0,62.0,970.0,4.650772797527048,3.0,13734.57142857143,11633.966666666667,2011,1,3,1,False
2011-03-30,31821.71,20621.0,75.0,877.0,3.277164674634794,5.0,14627.0,11992.233333333334,2011,1,3,2,False
2011-03-31,34268.4,16832.0,66.0,869.0,5.052628676470587,5.0,14436.714285714286,12148.733333333334,2011,1,3,3,False
2011-04-01,25565.64,18459.0,75.0,742.0,3.7104228855721395,6.0,15061.857142857143,12476.966666666667,2011,2,4,4,False
2011-04-02,0.0,0.0,0.0,0.0,3.7104228855721395,0.0,15061.857142857143,11807.8,2011,2,4,5,True
2011-04-03,6897.18,5658.0,20.0,523.0,2.4291347517730495,1.0,15227.857142857143,11544.4,2011,2,4,6,True
2011-04-04,33234.48,14004.0,59.0,907.0,7.623604368932039,5.0,15482.42857142857,12011.2,2011,2,4,0,False
2011-04-05,30052.82,15558.0,52.0,705.0,4.325366931918656,7.0,13018.857142857143,12362.233333333334,2011,2,4,1,False
2011-04-06,17338.36,9156.0,40.0,713.0,3.48668544600939,2.0,11381.0,12200.566666666668,2011,2,4,2,False
2011-04-07,18465.44,10508.0,64.0,832.0,3.08457798784605,7.0,10477.57142857143,12066.266666666666,2011,2,4,3,False
2011-04-08,25240.59,12985.0,71.0,825.0,5.166820851688693,5.0,9695.57142857143,12103.733333333334,2011,2,4,4,False
2011-04-09,0.0,0.0,0.0,0.0,5.166820851688693,0.0,9695.57142857143,11584.3,2011,2,4,5,True
2011-04-10,9879.75,5603.0,32.0,635.0,3.063510869565217,2.0,9687.714285714286,11420.366666666667,2011,2,4,6,True
2011-04-11,22345.93,13632.0,64.0,756.0,2.8732758620689656,6.0,9634.57142857143,11874.766666666666,2011,2,4,0,False
2011-04-12,25534.94,15311.0,62.0,647.0,3.1893381686310063,3.0,9599.285714285714,12294.033333333333,2011,2,4,1,False
2011-04-13,24450.27,18752.0,60.0,662.0,2.719296333002973,3.0,10970.142857142857,12361.2,2011,2,4,2,False
2011-04-14,36084.1,18858.0,86.0,770.0,3.4196818181818185,4.0,12163.0,12691.766666666666,2011,2,4,3,False
2011-04-15,28311.821,12717.0,56.0,718.0,5.890305348679756,6.0,12124.714285714286,12686.233333333334,2011,2,4,4,False
2011-04-16,0.0,0.0,0.0,0.0,5.890305348679756,0.0,12124.714285714286,11987.066666666668,2011,2,4,5,True
2011-04-17,12630.34,8136.0,42.0,620.0,2.862337246531484,3.0,12486.57142857143,11793.666666666666,2011,2,4,6,True
2011-04-18,55983.99,29825.0,69.0,1275.0,3.7991522157996145,4.0,14799.857142857143,12787.833333333334,2011,2,4,0,False
2011-04-19,24296.85,14461.0,59.0,984.0,3.715393380358112,5.0,14678.42857142857,12801.933333333332,2011,2,4,1,False
2011-04-20,28667.32,18371.0,63.0,588.0,3.134919028340081,4.0,14624.0,13071.233333333334,2011,2,4,2,False
2011-04-21,32582.2,18210.0,77.0,941.0,4.307402116402116,6.0,14531.42857142857,13126.633333333333,2011,2,4,3,False
2011-04-22,0.0,0.0,0.0,0.0,4.307402116402116,0.0,12714.714285714286,12647.5,2011,2,4,4,False
2011-04-23,0.0,0.0,0.0,0.0,4.307402116402116,0.0,12714.714285714286,12042.033333333333,2011,2,4,5,True
2011-04-24,0.0,0.0,0.0,0.0,4.307402116402116,0.0,11552.42857142857,11572.6,2011,2,4,6,True
2011-04-25,0.0,0.0,0.0,0.0,4.307402116402116,0.0,7291.714285714285,11572.6,2011,2,4,0,False
2011-04-26,30999.88,16135.0,71.0,923.0,4.534738826063544,4.0,7530.857142857143,11960.566666666668,2011,2,4,1,False
2011-04-27,25916.15,18218.0,65.0,785.0,3.1953565768621237,4.0,7509.0,12160.433333333332,2011,2,4,2,False
2011-04-28,22490.44,13396.0,59.0,713.0,4.058108348134992,6.0,6821.285714285715,11513.533333333333,2011,2,4,3,False
2011-04-29,0.0,0.0,0.0,0.0,4.058108348134992,0.0,6821.285714285715,10826.166666666666,2011,2,4,4,False
2011-04-30,0.0,0.0,0.0,0.0,4.058108348134992,0.0,6821.285714285715,10265.1,2011,2,4,5,True
2011-05-01,6958.11,3814.0,18.0,357.0,2.8797309417040355,2.0,7366.142857142857,9776.933333333332,2011,2,5,6,True
2011-05-02,0.0,0.0,0.0,0.0,2.8797309417040355,0.0,7366.142857142857,9776.933333333332,2011,2,5,0,False
2011-05-03,35196.21,12454.0,66.0,743.0,9.816213235294118,3.0,6840.285714285715,10003.466666666667,2011,2,5,1,False
2011-05-04,27521.96,17363.0,65.0,695.0,3.1141600703605983,4.0,6718.142857142857,10115.433333333332,2011,2,5,2,False
2011-05-05,29133.41,17436.0,89.0,902.0,3.4112827663134415,7.0,7295.285714285715,10178.033333333333,2011,2,5,3,False
2011-05-06,36122.98,19945.0,82.0,1019.0,3.505376558603491,6.0,10144.57142857143,10537.666666666666,2011,2,5,4,False
2011-05-07,0.0,0.0,0.0,0.0,3.505376558603491,0.0,10144.57142857143,10187.4,2011,2,5,5,True
2011-05-08,18731.98,10621.0,63.0,739.0,2.886390041493776,3.0,11117.0,10108.6,2011,2,5,6,True
2011-05-09,27883.46,13354.0,71.0,859.0,3.959462242562929,5.0,13024.714285714286,10553.733333333334,2011,2,5,0,False
2011-05-10,47756.53,19784.0,96.0,932.0,5.899150793650794,6.0,14071.857142857143,11026.433333333332,2011,2,5,1,False
2011-05-11,33647.85,18894.0,80.0,829.0,3.4729728096676733,6.0,14290.57142857143,11201.833333333334,2011,2,5,2,False
2011-05-12,61829.27,37774.0,86.0,947.0,3.6217127937336815,8.0,17196.0,11950.6,2011,2,5,3,False
2011-05-13,30679.84,15217.0,73.0,779.0,3.495856432125089,5.0,16520.571428571428,11832.766666666666,2011,2,5,4,False
2011-05-14,0.0,0.0,0.0,0.0,3.495856432125089,0.0,16520.571428571428,11204.166666666666,2011,2,5,5,True
2011-05-15,9911.38,4895.0,31.0,575.0,2.8095037220843673,3.0,15702.57142857143,10943.433333333332,2011,2,5,6,True
2011-05-16,39651.28,16019.0,68.0,793.0,4.1356439393939395,3.0,16083.285714285714,11477.4,2011,2,5,0,False
2011-05-17,55106.99,26769.0,82.0,873.0,4.892487451199107,7.0,17081.14285714286,12098.5,2011,2,5,1,False
2011-05-18,34376.26,19013.0,73.0,717.0,3.888829305135952,5.0,17098.14285714286,11738.1,2011,2,5,2,False
2011-05-19,35567.71,18124.0,99.0,878.0,3.96470431539691,7.0,14291.0,11860.2,2011,2,5,3,False
2011-05-20,26579.95,15348.0,71.0,604.0,3.4280878316559926,5.0,14309.714285714286,11759.433333333332,2011,2,5,4,False
2011-05-21,0.0,0.0,0.0,0.0,3.4280878316559926,0.0,14309.714285714286,11152.433333333332,2011,2,5,5,True
2011-05-22,24102.0,12645.0,61.0,875.0,2.954446614583333,3.0,15416.857142857143,11573.933333333332,2011,2,5,6,True
2011-05-23,34610.64,18169.0,68.0,825.0,5.970348387096774,8.0,15724.0,12179.566666666668,2011,2,5,0,False
2011-05-24,37658.39,15936.0,68.0,913.0,4.113618149675898,3.0,14176.42857142857,12710.766666666666,2011,2,5,1,False
2011-05-25,24393.9,13163.0,65.0,703.0,3.3724068322981364,4.0,13340.714285714286,13149.533333333333,2011,2,5,2,False
2011-05-26,33497.03,16264.0,64.0,547.0,4.417336152219874,6.0,13075.0,13153.833333333334,2011,2,5,3,False
2011-05-27,28387.93,16209.0,64.0,643.0,4.479289520426288,4.0,13198.0,13086.866666666667,2011,2,5,4,False
2011-05-28,0.0,0.0,0.0,0.0,4.479289520426288,0.0,13198.0,12640.333333333334,2011,2,5,5,True
2011-05-29,7338.9400000000005,4067.0,24.0,443.0,2.7189722675367047,2.0,11972.57142857143,12775.9,2011,2,5,6,True
2011-05-30,0.0,0.0,0.0,0.0,2.7189722675367047,0.0,9377.0,12775.9,2011,2,5,0,False
2011-05-31,22652.61,11724.0,54.0,739.0,3.97464856230032,7.0,8775.285714285714,13039.566666666668,2011,2,5,1,False
2011-06-01,20585.19,10965.0,42.0,822.0,3.9782851093860265,4.0,8461.285714285714,13405.066666666668,2011,2,6,2,False
2011-06-02,32800.49,14586.0,52.0,858.0,4.4896028645833335,3.0,8221.57142857143,13476.133333333333,2011,2,6,3,False
2011-06-03,16895.1,7679.0,44.0,559.0,3.82196449704142,6.0,7003.0,13153.333333333334,2011,2,6,4,False
2011-06-04,0.0,0.0,0.0,0.0,3.82196449704142,0.0,7003.0,12572.133333333333,2011,2,6,5,True
2011-06-05,25423.76,13397.0,67.0,755.0,3.1750466666666664,5.0,8335.857142857143,12353.866666666667,2011,2,6,6,True
2011-06-06,17767.12,9459.0,57.0,736.0,3.6428985507246376,7.0,9687.142857142857,12669.166666666666,2011,2,6,0,False
2011-06-07,37857.31,18731.0,78.0,986.0,3.472245444801715,5.0,10688.142857142857,12939.5,2011,2,6,1,False
2011-06-08,43194.43,21260.0,99.0,1043.0,4.673299781181619,7.0,12158.857142857143,13203.033333333333,2011,2,6,2,False
2011-06-09,46341.52,28265.0,85.0,990.0,3.8240022111663903,11.0,14113.0,13485.733333333334,2011,2,6,3,False
2011-06-10,62234.439999999995,10669.0,50.0,639.0,5.321836935166994,4.0,14540.142857142857,13211.566666666668,2011,2,6,4,False
2011-06-11,0.0,0.0,0.0,0.0,5.321836935166994,0.0,14540.142857142857,11952.433333333332,2011,2,6,5,True
2011-06-12,12441.94,9457.0,39.0,649.0,2.841774809160305,3.0,13977.285714285714,11760.433333333332,2011,2,6,6,True
2011-06-13,22434.76,11291.0,59.0,822.0,3.918316690442225,4.0,14239.0,12136.8,2011,2,6,0,False
2011-06-14,40447.53,14602.0,57.0,876.0,3.999121578612349,1.0,13649.142857142857,12460.366666666667,2011,2,6,1,False
2011-06-15,48974.63,30381.0,59.0,906.0,3.484537149817296,5.0,14952.142857142857,12939.1,2011,2,6,2,False
2011-06-16,34529.01,20272.0,83.0,852.0,3.4648692152917504,6.0,13810.285714285714,12722.533333333333,2011,2,6,3,False
2011-06-17,21070.47,11753.0,52.0,574.0,3.2274545454545454,5.0,13965.142857142857,12480.533333333333,2011,2,6,4,False
2011-06-18,0.0,0.0,0.0,0.0,3.2274545454545454,0.0,13965.142857142857,11876.4,2011,2,6,5,True
2011-06-19,22421.48,15069.0,60.0,721.0,2.9479895561357705,5.0,14766.857142857143,11867.1,2011,2,6,6,True
2011-06-20,37489.24,16599.0,74.0,997.0,6.025337734890807,9.0,15525.142857142857,12420.4,2011,2,6,0,False
2011-06-21,24752.87,14183.0,55.0,843.0,3.984330110497238,6.0,15465.285714285714,12471.666666666666,2011,2,6,1,False
2011-06-22,21799.32,15818.0,60.0,646.0,3.555343968095713,8.0,13384.857142857143,12393.3,2011,2,6,2,False
2011-06-23,25155.63,14670.0,72.0,960.0,3.2194914374675663,7.0,12584.57142857143,12351.1,2011,2,6,3,False
2011-06-24,19516.29,9981.0,51.0,647.0,4.261333333333334,5.0,12331.42857142857,12245.033333333333,2011,2,6,4,False
2011-06-25,0.0,0.0,0.0,0.0,4.261333333333334,0.0,12331.42857142857,11702.9,2011,2,6,5,True
2011-06-26,7032.36,3760.0,26.0,536.0,3.4074809160305346,4.0,10715.857142857143,11287.933333333332,2011,2,6,6,True
2011-06-27,16985.31,9898.0,45.0,712.0,3.9853100436681226,3.0,9758.57142857143,11617.866666666667,2011,2,6,0,False
2011-06-28,35545.83,21747.0,55.0,605.0,4.727642706131078,3.0,10839.142857142857,12207.2,2011,2,6,1,False
2011-06-29,22087.47,12070.0,42.0,978.0,3.6411957349581114,2.0,10303.714285714286,12609.533333333333,2011,2,6,2,False
2011-06-30,44763.51,21949.0,70.0,939.0,3.3867685589519647,5.0,11343.57142857143,12950.366666666667,2011,2,6,3,False
2011-07-01,13632.210000000001,7641.0,49.0,585.0,3.487810218978102,5.0,11009.285714285714,12839.566666666668,2011,3,7,4,False
2011-07-02,0.0,0.0,0.0,0.0,3.487810218978102,0.0,11009.285714285714,12353.366666666667,2011,3,7,5,True
2011-07-03,5972.7300000000005,3091.0,25.0,421.0,2.9820623916811093,1.0,10913.714285714286,12200.433333333332,2011,3,7,6,True
2011-07-04,44609.03,15698.0,52.0,1100.0,4.094346826126955,5.0,11742.285714285714,12723.7,2011,3,7,0,False
2011-07-05,40754.68,22092.0,73.0,1144.0,4.316305350553505,4.0,11791.57142857143,13013.533333333333,2011,3,7,1,False
2011-07-06,26361.28,19165.0,70.0,999.0,2.8468143578238925,5.0,12805.142857142857,13337.066666666668,2011,3,7,2,False
2011-07-07,32412.43,19141.0,76.0,1045.0,3.439777777777778,4.0,12404.0,13350.733333333334,2011,3,7,3,False
2011-07-08,27057.35,12707.0,65.0,906.0,4.6181841269841275,5.0,13127.714285714286,13065.633333333333,2011,3,7,4,False
2011-07-09,0.0,0.0,0.0,0.0,4.6181841269841275,0.0,13127.714285714286,12123.466666666667,2011,3,7,5,True
2011-07-10,5959.54,4204.0,24.0,601.0,2.2470236612702363,1.0,13286.714285714286,11907.966666666667,2011,3,7,6,True
2011-07-11,22529.66,15106.0,52.0,926.0,2.9187694388100067,5.0,13202.142857142857,12411.5,2011,3,7,0,False
2011-07-12,26252.85,13954.0,53.0,976.0,3.9414738124238733,4.0,12039.57142857143,12561.4,2011,3,7,1,False
2011-07-13,22620.61,16267.0,59.0,946.0,3.182366603892028,7.0,11625.57142857143,12727.266666666666,2011,3,7,2,False
2011-07-14,33560.26,17524.0,71.0,952.0,3.2830225472273002,7.0,11394.57142857143,12824.666666666666,2011,3,7,3,False
2011-07-15,14793.83,7310.0,42.0,839.0,4.290452488687783,4.0,10623.57142857143,12055.633333333333,2011,3,7,4,False
2011-07-16,0.0,0.0,0.0,0.0,4.290452488687783,0.0,10623.57142857143,11379.9,2011,3,7,5,True
2011-07-17,17154.26,11019.0,51.0,750.0,2.6813643790849677,4.0,11597.142857142857,11355.433333333332,2011,3,7,6,True
2011-07-18,38814.88,15098.0,65.0,1185.0,8.269454291044775,4.0,11596.0,11858.7,2011,3,7,0,False
2011-07-19,50166.76,29168.0,67.0,851.0,3.1409508615188257,6.0,13769.42857142857,12328.666666666666,2011,3,7,1,False
2011-07-20,33252.33,17676.0,58.0,1050.0,3.5198536092882384,5.0,13970.714285714286,12364.566666666668,2011,3,7,2,False
2011-07-21,32695.77,19907.0,76.0,869.0,3.524551630434783,4.0,14311.142857142857,12555.366666666667,2011,3,7,3,False
2011-07-22,20119.97,10270.0,43.0,875.0,3.225880503144654,3.0,14734.0,12370.433333333332,2011,3,7,4,False
2011-07-23,0.0,0.0,0.0,0.0,3.225880503144654,0.0,14734.0,11881.433333333332,2011,3,7,5,True
2011-07-24,27080.46,17661.0,58.0,649.0,2.838394950405771,5.0,15682.857142857143,12137.433333333332,2011,3,7,6,True
2011-07-25,26876.39,16095.0,59.0,1020.0,4.058088082901555,5.0,15825.285714285714,12673.933333333332,2011,3,7,0,False
2011-07-26,21635.561,13709.0,53.0,763.0,3.2787844897959184,5.0,13616.857142857143,13005.566666666668,2011,3,7,1,False
2011-07-27,25593.74,13962.0,48.0,747.0,3.198840460526316,6.0,13086.285714285714,13141.033333333333,2011,3,7,2,False
2011-07-28,56243.32,30256.0,80.0,858.0,3.2101203208556153,7.0,14564.714285714286,13424.666666666666,2011,3,7,3,False
2011-07-29,18716.54,11559.0,64.0,682.0,3.184317773788151,3.0,14748.857142857143,13407.633333333333,2011,3,7,4,False
2011-07-30,0.0,0.0,0.0,0.0,3.184317773788151,0.0,14748.857142857143,12676.0,2011,3,7,5,True
2011-07-31,33209.68,19413.0,42.0,789.0,2.4908519108280256,4.0,14999.142857142857,13068.4,2011,3,7,6,True
2011-08-01,21358.64,11669.0,40.0,761.0,3.6830372250423014,3.0,14366.857142857143,13457.366666666667,2011,3,8,0,False
2011-08-02,26575.55,15718.0,44.0,848.0,3.632234762979684,6.0,14653.857142857143,13878.266666666666,2011,3,8,1,False
2011-08-03,28068.2,16499.0,64.0,856.0,3.137001329787234,4.0,15016.285714285714,13904.966666666667,2011,3,8,2,False
2011-08-04,65496.79,41143.0,82.0,895.0,3.527623595505618,9.0,16571.571428571428,14540.0,2011,3,8,3,False
2011-08-05,21417.13,12750.0,55.0,836.0,3.0991613812544045,5.0,16741.714285714286,14326.166666666666,2011,3,8,4,False
2011-08-06,0.0,0.0,0.0,0.0,3.0991613812544045,0.0,16741.714285714286,13688.133333333333,2011,3,8,5,True
2011-08-07,7543.86,5175.0,30.0,403.0,2.356206896551724,2.0,14707.714285714286,13437.066666666668,2011,3,8,6,True
2011-08-08,23363.01,13336.0,40.0,823.0,3.5472168508287294,5.0,14945.857142857143,13881.6,2011,3,8,0,False
2011-08-09,27672.24,16258.0,42.0,652.0,3.4535023041474657,3.0,15023.0,14283.4,2011,3,8,1,False
2011-08-10,28780.05,14414.0,49.0,827.0,3.812920353982301,7.0,14725.142857142857,14260.333333333334,2011,3,8,2,False
2011-08-11,72372.89,39228.0,69.0,1045.0,7.262753246753246,5.0,14451.57142857143,15102.8,2011,3,8,3,False
2011-08-12,32231.35,11978.0,51.0,711.0,13.682427797833936,7.0,14341.285714285714,14959.833333333334,2011,3,8,4,False
2011-08-13,0.0,0.0,0.0,0.0,13.682427797833936,0.0,14341.285714285714,14375.7,2011,3,8,5,True
2011-08-14,5701.87,3172.0,25.0,380.0,3.0550282485875706,2.0,14055.142857142857,14237.766666666666,2011,3,8,6,True
2011-08-15,17235.95,10173.0,48.0,614.0,3.007274725274725,6.0,13603.285714285714,14576.866666666667,2011,3,8,0,False
2011-08-16,19234.53,11184.0,53.0,662.0,2.898976377952756,4.0,12878.42857142857,14582.366666666667,2011,3,8,1,False
2011-08-17,53284.76,25649.0,54.0,939.0,3.974673581452105,5.0,14483.42857142857,14934.066666666668,2011,3,8,2,False
2011-08-18,54059.1,34028.0,69.0,854.0,2.8292494929006087,5.0,13740.57142857143,15096.066666666668,2011,3,8,3,False
2011-08-19,17336.07,10664.0,56.0,556.0,2.7818518518518522,7.0,13552.857142857143,14862.333333333334,2011,3,8,4,False
2011-08-20,0.0,0.0,0.0,0.0,2.7818518518518522,0.0,13552.857142857143,14198.766666666666,2011,3,8,5,True
2011-08-21,14420.27,8081.0,39.0,656.0,3.1087969201154957,6.0,14254.142857142857,14125.8,2011,3,8,6,True
2011-08-22,29645.54,15542.0,65.0,732.0,2.83403008709422,4.0,15021.142857142857,14643.866666666667,2011,3,8,0,False
2011-08-23,25978.59,15172.0,64.0,816.0,2.9676853146853146,7.0,15590.857142857143,14560.9,2011,3,8,1,False
2011-08-24,48789.72,29360.0,76.0,946.0,3.8599777406789095,4.0,16121.0,15003.066666666668,2011,3,8,2,False
2011-08-25,23773.43,13316.0,74.0,751.0,3.545505976095617,7.0,13162.142857142857,14989.966666666667,2011,3,8,3,False
2011-08-26,25610.29,17125.0,47.0,623.0,2.8468122270742358,6.0,14085.142857142857,15095.4,2011,3,8,4,False
2011-08-27,0.0,0.0,0.0,0.0,2.8468122270742358,0.0,14085.142857142857,14086.866666666667,2011,3,8,5,True
2011-08-28,10686.56,6701.0,37.0,734.0,2.353047619047619,2.0,13888.0,13924.933333333332,2011,3,8,6,True
2011-08-29,0.0,0.0,0.0,0.0,2.353047619047619,0.0,11667.714285714286,13924.933333333332,2011,3,8,0,False
2011-08-30,31837.77,10236.0,41.0,1304.0,4.842835356364768,3.0,10962.57142857143,13619.033333333333,2011,3,8,1,False
2011-08-31,25367.22,12449.0,47.0,785.0,4.615646140503036,5.0,8546.714285714286,13645.033333333333,2011,3,8,2,False
2011-09-01,37358.62,27850.0,76.0,774.0,2.519769949676492,5.0,10623.0,14049.433333333332,2011,3,9,3,False
2011-09-02,42226.28,18433.0,74.0,1120.0,4.4829701686121926,9.0,10809.857142857143,14113.9,2011,3,9,4,False
2011-09-03,0.0,0.0,0.0,0.0,4.4829701686121926,0.0,10809.857142857143,12742.466666666667,2011,3,9,5,True
2011-09-04,17040.74,10920.0,50.0,821.0,2.7465110941086457,4.0,11412.57142857143,12681.466666666667,2011,3,9,6,True
2011-09-05,36898.35,22742.0,68.0,885.0,2.913749196141479,6.0,14661.42857142857,13439.533333333333,2011,3,9,0,False
2011-09-06,28321.06,15070.0,64.0,706.0,2.9966068222621183,4.0,15352.0,13769.366666666667,2011,3,9,1,False
2011-09-07,34413.53,16390.0,52.0,1086.0,4.8103705486044275,3.0,15915.0,13871.166666666666,2011,3,9,2,False
2011-09-08,27055.88,17404.0,76.0,933.0,3.109510368663594,6.0,14422.714285714286,13909.366666666667,2011,3,9,3,False
2011-09-09,30016.33,17358.0,62.0,911.0,3.424272786037492,6.0,14269.142857142857,14007.5,2011,3,9,4,False
2011-09-10,0.0,0.0,0.0,0.0,3.424272786037492,0.0,14269.142857142857,12699.9,2011,3,9,5,True
2011-09-11,35206.92,20906.0,75.0,1017.0,2.9045228426395937,3.0,15695.714285714286,12997.5,2011,3,9,6,True
2011-09-12,29526.29,16824.0,68.0,901.0,3.1694303405572755,1.0,14850.285714285714,13558.3,2011,3,9,0,False
2011-09-13,55071.3,36519.0,67.0,1095.0,3.58335681723995,6.0,17914.428571428572,14669.866666666667,2011,3,9,1,False
2011-09-14,23578.78,14186.0,68.0,849.0,3.0661115297663906,6.0,17599.571428571428,14803.633333333333,2011,3,9,2,False
2011-09-15,78151.97,29281.0,83.0,1007.0,4.867969187675071,5.0,19296.285714285714,15406.866666666667,2011,3,9,3,False
2011-09-16,27720.27,15051.0,50.0,800.0,3.790758524704245,3.0,18966.714285714286,15053.6,2011,3,9,4,False
2011-09-17,0.0,0.0,0.0,0.0,3.790758524704245,0.0,18966.714285714286,13919.333333333334,2011,3,9,5,True
2011-09-18,15639.55,8937.0,27.0,829.0,2.867418065547562,1.0,17256.85714285714,13861.766666666666,2011,3,9,6,True
2011-09-19,49250.87,29248.0,71.0,765.0,4.87234011627907,11.0,19031.714285714286,14836.7,2011,3,9,0,False
2011-09-20,109553.9,43683.0,70.0,895.0,4.031786350148368,6.0,20055.14285714286,16023.433333333332,2011,3,9,1,False
2011-09-21,48529.72,22312.0,75.0,1329.0,4.478651424784625,8.0,21216.0,16249.1,2011,3,9,2,False
2011-09-22,59220.41,33144.0,112.0,1193.0,2.986923365890308,10.0,21767.85714285714,16848.166666666668,2011,3,9,3,False
