Date,Total_Revenue,Total_Quantity,Invoice_Count,SKU_Count,Avg_Price,Country_Diversity,Rolling_7_Day_Demand,Rolling_30_Day_Demand,Year,Quarter,Month,Day_Of_Week,Is_Weekend
22-05-2011,24102,12645,61,875,2.954446615,3,15416.85714,11573.93333,2011,2,5,6,TRUE
23-05-2011,34610.64,18169,68,825,5.970348387,8,15724,12179.56667,2011,2,5,0,FALSE
24-05-2011,37658.39,15936,68,913,4.11361815,3,14176.42857,12710.76667,2011,2,5,1,FALSE
25-05-2011,24393.9,13163,65,703,3.372406832,4,13340.71429,13149.53333,2011,2,5,2,FALSE
26-05-2011,33497.03,16264,64,547,4.417336152,6,13075,13153.83333,2011,2,5,3,FALSE
27-05-2011,28387.93,16209,64,643,4.47928952,4,13198,13086.86667,2011,2,5,4,FALSE
28-05-2011,0,0,0,0,4.47928952,0,13198,12640.33333,2011,2,5,5,TRUE
29-05-2011,7338.94,4067,24,443,2.718972268,2,11972.57143,12775.9,2011,2,5,6,TRUE
30-05-2011,0,0,0,0,2.718972268,0,9377,12775.9,2011,2,5,0,FALSE
31-05-2011,22652.61,11724,54,739,3.974648562,7,8775.285714,13039.56667,2011,2,5,1,FALSE
01-06-2011,20585.19,10965,42,822,3.978285109,4,8461.285714,13405.06667,2011,2,6,2,FALSE
02-06-2011,32800.49,14586,52,858,4.489602865,3,8221.571429,13476.13333,2011,2,6,3,FALSE
03-06-2011,16895.1,7679,44,559,3.821964497,6,7003,13153.33333,2011,2,6,4,FALSE
04-06-2011,0,0,0,0,3.821964497,0,7003,12572.13333,2011,2,6,5,TRUE
05-06-2011,25423.76,13397,67,755,3.175046667,5,8335.857143,12353.86667,2011,2,6,6,TRUE
06-06-2011,17767.12,9459,57,736,3.642898551,7,9687.142857,12669.16667,2011,2,6,0,FALSE
07-06-2011,37857.31,18731,78,986,3.472245445,5,10688.14286,12939.5,2011,2,6,1,FALSE
08-06-2011,43194.43,21260,99,1043,4.673299781,7,12158.85714,13203.03333,2011,2,6,2,FALSE
09-06-2011,46341.52,28265,85,990,3.824002211,11,14113,13485.73333,2011,2,6,3,FALSE
10-06-2011,62234.44,10669,50,639,5.321836935,4,14540.14286,13211.56667,2011,2,6,4,FALSE
11-06-2011,0,0,0,0,5.321836935,0,14540.14286,11952.43333,2011,2,6,5,TRUE
12-06-2011,12441.94,9457,39,649,2.841774809,3,13977.28571,11760.43333,2011,2,6,6,TRUE
13-06-2011,22434.76,11291,59,822,3.91831669,4,14239,12136.8,2011,2,6,0,FALSE
14-06-2011,40447.53,14602,57,876,3.999121579,1,13649.14286,12460.36667,2011,2,6,1,FALSE
15-06-2011,48974.63,30381,59,906,3.48453715,5,14952.14286,12939.1,2011,2,6,2,FALSE
16-06-2011,34529.01,20272,83,852,3.464869215,6,13810.28571,12722.53333,2011,2,6,3,FALSE
17-06-2011,21070.47,11753,52,574,3.227454545,5,13965.14286,12480.53333,2011,2,6,4,FALSE
18-06-2011,0,0,0,0,3.227454545,0,13965.14286,11876.4,2011,2,6,5,TRUE
19-06-2011,22421.48,15069,60,721,2.947989556,5,14766.85714,11867.1,2011,2,6,6,TRUE
20-06-2011,37489.24,16599,74,997,6.025337735,9,15525.14286,12420.4,2011,2,6,0,FALSE
21-06-2011,24752.87,14183,55,843,3.98433011,6,15465.28571,12471.66667,2011,2,6,1,FALSE
22-06-2011,21799.32,15818,60,646,3.555343968,8,13384.85714,12393.3,2011,2,6,2,FALSE
23-06-2011,25155.63,14670,72,960,3.219491437,7,12584.57143,12351.1,2011,2,6,3,FALSE
24-06-2011,19516.29,9981,51,647,4.261333333,5,12331.42857,12245.03333,2011,2,6,4,FALSE
25-06-2011,0,0,0,0,4.261333333,0,12331.42857,11702.9,2011,2,6,5,TRUE
26-06-2011,7032.36,3760,26,536,3.407480916,4,10715.85714,11287.93333,2011,2,6,6,TRUE
27-06-2011,16985.31,9898,45,712,3.985310044,3,9758.571429,11617.86667,2011,2,6,0,FALSE
28-06-2011,35545.83,21747,55,605,4.727642706,3,10839.14286,12207.2,2011,2,6,1,FALSE
29-06-2011,22087.47,12070,42,978,3.641195735,2,10303.71429,12609.53333,2011,2,6,2,FALSE
30-06-2011,44763.51,21949,70,939,3.386768559,5,11343.57143,12950.36667,2011,2,6,3,FALSE
01-07-2011,13632.21,7641,49,585,3.487810219,5,11009.28571,12839.56667,2011,3,7,4,FALSE
02-07-2011,0,0,0,0,3.487810219,0,11009.28571,12353.36667,2011,3,7,5,TRUE
03-07-2011,5972.73,3091,25,421,2.982062392,1,10913.71429,12200.43333,2011,3,7,6,TRUE
04-07-2011,44609.03,15698,52,1100,4.094346826,5,11742.28571,12723.7,2011,3,7,0,FALSE
05-07-2011,40754.68,22092,73,1144,4.316305351,4,11791.57143,13013.53333,2011,3,7,1,FALSE
06-07-2011,26361.28,19165,70,999,2.846814358,5,12805.14286,13337.06667,2011,3,7,2,FALSE
07-07-2011,32412.43,19141,76,1045,3.439777778,4,12404,13350.73333,2011,3,7,3,FALSE
08-07-2011,27057.35,12707,65,906,4.618184127,5,13127.71429,13065.63333,2011,3,7,4,FALSE
09-07-2011,0,0,0,0,4.618184127,0,13127.71429,12123.46667,2011,3,7,5,TRUE
10-07-2011,5959.54,4204,24,601,2.247023661,1,13286.71429,11907.96667,2011,3,7,6,TRUE
11-07-2011,22529.66,15106,52,926,2.918769439,5,13202.14286,12411.5,2011,3,7,0,FALSE
12-07-2011,26252.85,13954,53,976,3.941473812,4,12039.57143,12561.4,2011,3,7,1,FALSE
13-07-2011,22620.61,16267,59,946,3.182366604,7,11625.57143,12727.26667,2011,3,7,2,FALSE
14-07-2011,33560.26,17524,71,952,3.283022547,7,11394.57143,12824.66667,2011,3,7,3,FALSE
15-07-2011,14793.83,7310,42,839,4.290452489,4,10623.57143,12055.63333,2011,3,7,4,FALSE
16-07-2011,0,0,0,0,4.290452489,0,10623.57143,11379.9,2011,3,7,5,TRUE
17-07-2011,17154.26,11019,51,750,2.681364379,4,11597.14286,11355.43333,2011,3,7,6,TRUE
18-07-2011,38814.88,15098,65,1185,8.269454291,4,11596,11858.7,2011,3,7,0,FALSE
19-07-2011,50166.76,29168,67,851,3.140950862,6,13769.42857,12328.66667,2011,3,7,1,FALSE
20-07-2011,33252.33,17676,58,1050,3.519853609,5,13970.71429,12364.56667,2011,3,7,2,FALSE
21-07-2011,32695.77,19907,76,869,3.52455163,4,14311.14286,12555.36667,2011,3,7,3,FALSE
22-07-2011,20119.97,10270,43,875,3.225880503,3,14734,12370.43333,2011,3,7,4,FALSE
23-07-2011,0,0,0,0,3.225880503,0,14734,11881.43333,2011,3,7,5,TRUE
24-07-2011,27080.46,17661,58,649,2.83839495,5,15682.85714,12137.43333,2011,3,7,6,TRUE
25-07-2011,26876.39,16095,59,1020,4.058088083,5,15825.28571,12673.93333,2011,3,7,0,FALSE
26-07-2011,21635.561,13709,53,763,3.27878449,5,13616.85714,13005.56667,2011,3,7,1,FALSE
27-07-2011,25593.74,13962,48,747,3.198840461,6,13086.28571,13141.03333,2011,3,7,2,FALSE
28-07-2011,56243.32,30256,80,858,3.210120321,7,14564.71429,13424.66667,2011,3,7,3,FALSE
29-07-2011,18716.54,11559,64,682,3.184317774,3,14748.85714,13407.63333,2011,3,7,4,FALSE
30-07-2011,0,0,0,0,3.184317774,0,14748.85714,12676,2011,3,7,5,TRUE
31-07-2011,33209.68,19413,42,789,2.490851911,4,14999.14286,13068.4,2011,3,7,6,TRUE
01-08-2011,21358.64,11669,40,761,3.683037225,3,14366.85714,13457.36667,2011,3,8,0,FALSE
02-08-2011,26575.55,15718,44,848,3.632234763,6,14653.85714,13878.26667,2011,3,8,1,FALSE
03-08-2011,28068.2,16499,64,856,3.13700133,4,15016.28571,13904.96667,2011,3,8,2,FALSE
04-08-2011,65496.79,41143,82,895,3.527623596,9,16571.57143,14540,2011,3,8,3,FALSE
05-08-2011,21417.13,12750,55,836,3.099161381,5,16741.71429,14326.16667,2011,3,8,4,FALSE
06-08-2011,0,0,0,0,3.099161381,0,16741.71429,13688.13333,2011,3,8,5,TRUE
07-08-2011,7543.86,5175,30,403,2.356206897,2,14707.71429,13437.06667,2011,3,8,6,TRUE
08-08-2011,23363.01,13336,40,823,3.547216851,5,14945.85714,13881.6,2011,3,8,0,FALSE
09-08-2011,27672.24,16258,42,652,3.453502304,3,15023,14283.4,2011,3,8,1,FALSE
10-08-2011,28780.05,14414,49,827,3.812920354,7,14725.14286,14260.33333,2011,3,8,2,FALSE
11-08-2011,72372.89,39228,69,1045,7.262753247,5,14451.57143,15102.8,2011,3,8,3,FALSE
12-08-2011,32231.35,11978,51,711,13.6824278,7,14341.28571,14959.83333,2011,3,8,4,FALSE
13-08-2011,0,0,0,0,13.6824278,0,14341.28571,14375.7,2011,3,8,5,TRUE
14-08-2011,5701.87,3172,25,380,3.055028249,2,14055.14286,14237.76667,2011,3,8,6,TRUE
15-08-2011,17235.95,10173,48,614,3.007274725,6,13603.28571,14576.86667,2011,3,8,0,FALSE
16-08-2011,19234.53,11184,53,662,2.898976378,4,12878.42857,14582.36667,2011,3,8,1,FALSE
17-08-2011,53284.76,25649,54,939,3.974673581,5,14483.42857,14934.06667,2011,3,8,2,FALSE
18-08-2011,54059.1,34028,69,854,2.829249493,5,13740.57143,15096.06667,2011,3,8,3,FALSE
19-08-2011,17336.07,10664,56,556,2.781851852,7,13552.85714,14862.33333,2011,3,8,4,FALSE
20-08-2011,0,0,0,0,2.781851852,0,13552.85714,14198.76667,2011,3,8,5,TRUE
21-08-2011,14420.27,8081,39,656,3.10879692,6,14254.14286,14125.8,2011,3,8,6,TRUE
22-08-2011,29645.54,15542,65,732,2.834030087,4,15021.14286,14643.86667,2011,3,8,0,FALSE
23-08-2011,25978.59,15172,64,816,2.967685315,7,15590.85714,14560.9,2011,3,8,1,FALSE
24-08-2011,48789.72,29360,76,946,3.859977741,4,16121,15003.06667,2011,3,8,2,FALSE
25-08-2011,23773.43,13316,74,751,3.545505976,7,13162.14286,14989.96667,2011,3,8,3,FALSE
26-08-2011,25610.29,17125,47,623,2.846812227,6,14085.14286,15095.4,2011,3,8,4,FALSE
27-08-2011,0,0,0,0,2.846812227,0,14085.14286,14086.86667,2011,3,8,5,TRUE
28-08-2011,10686.56,6701,37,734,2.353047619,2,13888,13924.93333,2011,3,8,6,TRUE
29-08-2011,0,0,0,0,2.353047619,0,11667.71429,13924.93333,2011,3,8,0,FALSE
30-08-2011,31837.77,10236,41,1304,4.842835356,3,10962.57143,13619.03333,2011,3,8,1,FALSE
31-08-2011,25367.22,12449,47,785,4.615646141,5,8546.714286,13645.03333,2011,3,8,2,FALSE
01-09-2011,37358.62,27850,76,774,2.51976995,5,10623,14049.43333,2011,3,9,3,FALSE
02-09-2011,42226.28,18433,74,1120,4.482970169,9,10809.85714,14113.9,2011,3,9,4,FALSE
03-09-2011,0,0,0,0,4.482970169,0,10809.85714,12742.46667,2011,3,9,5,TRUE
04-09-2011,17040.74,10920,50,821,2.746511094,4,11412.57143,12681.46667,2011,3,9,6,TRUE
05-09-2011,36898.35,22742,68,885,2.913749196,6,14661.42857,13439.53333,2011,3,9,0,FALSE
06-09-2011,28321.06,15070,64,706,2.996606822,4,15352,13769.36667,2011,3,9,1,FALSE
07-09-2011,34413.53,16390,52,1086,4.810370549,3,15915,13871.16667,2011,3,9,2,FALSE
08-09-2011,27055.88,17404,76,933,3.109510369,6,14422.71429,13909.36667,2011,3,9,3,FALSE
09-09-2011,30016.33,17358,62,911,3.424272786,6,14269.14286,14007.5,2011,3,9,4,FALSE
10-09-2011,0,0,0,0,3.424272786,0,14269.14286,12699.9,2011,3,9,5,TRUE
11-09-2011,35206.92,20906,75,1017,2.904522843,3,15695.71429,12997.5,2011,3,9,6,TRUE
12-09-2011,29526.29,16824,68,901,3.169430341,1,14850.28571,13558.3,2011,3,9,0,FALSE
13-09-2011,55071.3,36519,67,1095,3.583356817,6,17914.42857,14669.86667,2011,3,9,1,FALSE
14-09-2011,23578.78,14186,68,849,3.06611153,6,17599.57143,14803.63333,2011,3,9,2,FALSE
15-09-2011,78151.97,29281,83,1007,4.867969188,5,19296.28571,15406.86667,2011,3,9,3,FALSE
16-09-2011,27720.27,15051,50,800,3.790758525,3,18966.71429,15053.6,2011,3,9,4,FALSE
17-09-2011,0,0,0,0,3.790758525,0,18966.71429,13919.33333,2011,3,9,5,TRUE
18-09-2011,15639.55,8937,27,829,2.867418066,1,17256.85714,13861.76667,2011,3,9,6,TRUE
19-09-2011,49250.87,29248,71,765,4.872340116,11,19031.71429,14836.7,2011,3,9,0,FALSE
20-09-2011,109553.9,43683,70,895,4.03178635,6,20055.14286,16023.43333,2011,3,9,1,FALSE
21-09-2011,48529.72,22312,75,1329,4.478651425,8,21216,16249.1,2011,3,9,2,FALSE
22-09-2011,59220.41,33144,112,1193,2.986923366,10,21767.85714,16848.16667,2011,3,9,3,FALSE
23-09-2011,40574.4,21872,64,1271,3.690345095,5,22742.28571,16598.56667,2011,3,9,4,FALSE
24-09-2011,0,0,0,0,3.690345095,0,22742.28571,16154.7,2011,3,9,5,TRUE
25-09-2011,31164.781,19424,75,979,2.829301036,6,24240.42857,16231.33333,2011,3,9,6,TRUE
26-09-2011,29270.841,15249,66,900,3.598180079,5,22240.57143,16739.63333,2011,3,9,0,FALSE
27-09-2011,36260.91,21231,80,1006,3.591054348,5,19033.14286,17223.96667,2011,3,9,1,FALSE
28-09-2011,43693.08,25530,85,1299,3.195299359,8,19492.85714,18074.96667,2011,3,9,2,FALSE
29-09-2011,46343.35,27456,105,1134,2.849743172,5,18680.28571,18648.96667,2011,3,9,3,FALSE
30-09-2011,44347.06,22553,74,970,3.736068515,5,18777.57143,18985.76667,2011,3,9,4,FALSE
01-10-2011,0,0,0,0,3.736068515,0,18777.57143,18057.43333,2011,4,10,5,TRUE
02-10-2011,11531.56,8332,35,862,2.616690493,1,17193,17720.73333,2011,4,10,6,TRUE
03-10-2011,66243.94,25942,68,1088,5.28915292,2,18720.57143,18585.46667,2011,4,10,0,FALSE
04-10-2011,48652.54,25284,81,1190,3.679142437,6,19299.57143,19064.26667,2011,4,10,1,FALSE
05-10-2011,75460.77,46222,96,1104,3.141340426,7,22255.57143,19846.93333,2011,4,10,2,FALSE
06-10-2011,62761.92,35367,122,1253,3.051485972,7,23385.71429,20523.5,2011,4,10,3,FALSE
07-10-2011,53692.5,30914,88,1068,3.127570937,9,24580.14286,21007.63333,2011,4,10,4,FALSE
08-10-2011,0,0,0,0,3.127570937,0,24580.14286,20427.5,2011,4,10,5,TRUE
09-10-2011,12273.1,7285,39,798,2.670098441,1,24430.57143,20091.73333,2011,4,10,6,TRUE
10-10-2011,48121.66,26121,100,1323,3.656471342,6,24456.14286,20962.43333,2011,4,10,0,FALSE
11-10-2011,52537.31,28477,82,1227,3.300931006,9,24912.28571,21214.8,2011,4,10,1,FALSE
12-10-2011,32083.11,17639,88,1061,3.521187873,7,20829,21241.96667,2011,4,10,2,FALSE
13-10-2011,37232.47,18681,77,1164,3.7731977,9,18445.28571,20647.36667,2011,4,10,3,FALSE
14-10-2011,36294.58,18134,74,991,3.729022727,10,16619.57143,20778.96667,2011,4,10,4,FALSE
15-10-2011,0,0,0,0,3.729022727,0,16619.57143,19802.93333,2011,4,10,5,TRUE
16-10-2011,21767.94,8649,35,800,3.436098361,1,16814.42857,19589.53333,2011,4,10,6,TRUE
17-10-2011,51925.61,31319,89,1339,3.938932174,6,17557,20633.5,2011,4,10,0,FALSE
18-10-2011,45277.92,29285,84,1236,3.137249647,8,17672.42857,21311.76667,2011,4,10,1,FALSE
19-10-2011,42467.72,19178,85,1186,6.387507844,8,17892.28571,20976.1,2011,4,10,2,FALSE
20-10-2011,60969.14,40855,89,1146,3.000812721,6,21060,20881.83333,2011,4,10,3,FALSE
21-10-2011,63173.39,24779,64,802,2.923688406,7,22009.28571,20964.06667,2011,4,10,4,FALSE
22-10-2011,0,0,0,0,2.923688406,0,22009.28571,19859.26667,2011,4,10,5,TRUE
23-10-2011,12156.57,6953,42,969,2.755319785,1,21767,19361.96667,2011,4,10,6,TRUE
24-10-2011,48335.52,25922,78,1326,4.464570007,4,20996,20226.03333,2011,4,10,0,FALSE
25-10-2011,41192.55,26818,77,1131,2.960107216,5,20643.57143,20472.5,2011,4,10,1,FALSE
26-10-2011,37729.47,20617,95,1049,3.80680429,6,20849.14286,20651.43333,2011,4,10,2,FALSE
27-10-2011,57201.78,32761,106,1135,6.590665578,7,19692.85714,21035.76667,2011,4,10,3,FALSE
28-10-2011,40455.26,23998,78,858,3.009540302,7,19581.28571,20984.7,2011,4,10,4,FALSE
29-10-2011,0,0,0,0,3.009540302,0,19581.28571,20069.5,2011,4,10,5,TRUE
30-10-2011,34397.95,19943,96,1213,2.605750877,7,21437,19982.5,2011,4,10,6,TRUE
31-10-2011,57327.45,21554,72,1599,5.521646849,8,20813,20700.96667,2011,4,10,0,FALSE
01-11-2011,29091.9,16546,77,886,2.898039673,4,19345.57143,20974.76667,2011,4,11,1,FALSE
02-11-2011,45690.08,28488,85,1238,3.586259303,7,20470,21059.63333,2011,4,11,2,FALSE
03-11-2011,63425.47,34314,103,1205,3.200217577,7,20691.85714,21360.63333,2011,4,11,3,FALSE
04-11-2011,62594.59,35144,94,1262,2.78291108,7,22284.14286,20991.36667,2011,4,11,4,FALSE
05-11-2011,0,0,0,0,2.78291108,0,22284.14286,19812.46667,2011,4,11,5,TRUE
06-11-2011,42513.59,23089,102,1312,2.761441819,6,22733.57143,19551.63333,2011,4,11,6,TRUE
07-11-2011,85705.3,31299,93,1048,4.084881306,7,24125.71429,20594.93333,2011,4,11,0,FALSE
08-11-2011,57557.03,26366,108,1477,4.141656457,4,25528.57143,21230.96667,2011,4,11,1,FALSE
09-11-2011,65879.97,38139,119,1245,3.236215094,4,26907.28571,21631.56667,2011,4,11,2,FALSE
10-11-2011,70868,38079,129,1305,3.646766751,6,27445.14286,21951.63333,2011,4,11,3,FALSE
11-11-2011,55107.87,28967,105,1533,3.460714464,7,26562.71429,22329.23333,2011,4,11,4,FALSE
12-11-2011,0,0,0,0,3.460714464,0,26562.71429,21706.53333,2011,4,11,5,TRUE
13-11-2011,33878.15,20686,87,1259,3.048016978,4,26219.42857,21791.6,2011,4,11,6,TRUE
14-11-2011,114237.4,47236,107,1416,3.840855415,9,28496.14286,23366.13333,2011,4,11,0,FALSE
15-11-2011,60613.8,30318,108,1456,3.874577381,6,29060.71429,24088.43333,2011,4,11,1,FALSE
16-11-2011,65672.53,32955,130,1516,4.040610593,6,28320.14286,24142.96667,2011,4,11,2,FALSE
17-11-2011,60901.32,31596,137,1439,3.240858931,13,27394,24220,2011,4,11,3,FALSE
18-11-2011,51130.39,23921,108,1239,3.320743414,10,26673.14286,24378.1,2011,4,11,4,FALSE
19-11-2011,0,0,0,0,3.320743414,0,26673.14286,23016.26667,2011,4,11,5,TRUE
20-11-2011,34509.21,19107,100,1285,3.152354218,7,26447.57143,22827.2,2011,4,11,6,TRUE
21-11-2011,49674.6,25705,100,1259,3.244723104,7,23371.71429,23684.03333,2011,4,11,0,FALSE
22-11-2011,63863.48,35367,135,1504,3.31614282,8,24093,24631.16667,2011,4,11,1,FALSE
23-11-2011,79847,39295,131,1408,4.392781589,9,24998.71429,25076.93333,2011,4,11,2,FALSE
24-11-2011,50759.21,26396,113,1510,3.63143601,8,24255.85714,25062.86667,2011,4,11,3,FALSE
25-11-2011,50690.4,18923,83,1378,4.711957166,5,23541.85714,25006.4,2011,4,11,4,FALSE
26-11-2011,0,0,0,0,4.711957166,0,23541.85714,23914.36667,2011,4,11,5,TRUE
27-11-2011,20279.37,10942,57,1123,2.577320099,2,22375.42857,23479.16667,2011,4,11,6,TRUE
28-11-2011,56965.73,29334,115,1442,3.889889197,4,22893.85714,24456.96667,2011,4,11,0,FALSE
29-11-2011,72384.82,30809,135,1557,4.400158881,8,22242.71429,24819.16667,2011,4,11,1,FALSE
30-11-2011,60025.57,28356,108,1381,4.563229572,9,20680,25045.9,2011,4,11,2,FALSE
01-12-2011,52068.63,27004,121,1252,3.532950233,5,20766.85714,25394.5,2011,4,12,3,FALSE
02-12-2011,57476.48,28690,120,1314,3.631299354,7,22162.14286,25401.23333,2011,4,12,4,FALSE
03-12-2011,0,0,0,0,3.631299354,0,22162.14286,24257.43333,2011,4,12,5,TRUE
04-12-2011,24477.47,12296,66,1038,2.765301266,4,22355.57143,23495.83333,2011,4,12,6,TRUE
05-12-2011,88620.84,44497,127,1767,5.039904907,10,24521.71429,24979.06667,2011,4,12,0,FALSE
06-12-2011,56558.83,30377,115,1421,3.068031766,7,24460,25222,2011,4,12,1,FALSE
07-12-2011,75315.55,41789,106,1113,3.700458015,8,26379,25571.66667,2011,4,12,2,FALSE
08-12-2011,82371.55,35010,120,1665,4.437407944,6,27522.71429,25859.8,2011,4,12,3,FALSE
09-12-2011,200918.98,93950,44,1082,5.553323039,5,36845.57143,27720.16667,2011,4,12,4,FALSE
