Date,Total_Quantity,Invoice_Count,SKU_Count,Rolling_7_Day_Demand,Rolling_30_Day_Demand,Year,Month,Week_Of_Year,Day_Of_Week,Is_Weekend,Total_Quantity_raw,day,week,month,quarter,year,day_of_week,is_weekend,is_holiday,lag_1,lag_3,lag_7,lag_14,lag_30,roll_mean_7,roll_median_7,roll_std_7,roll_max_7,roll_min_7,roll_mean_14,roll_median_14,roll_std_14,roll_max_14,roll_min_14,roll_mean_30,roll_median_30,roll_std_30,roll_max_30,roll_min_30,ema_7,ema_30,growth_rate_1d,growth_rate_7d,demand_trend_7,fourier_week_sin_1,fourier_week_cos_1,fourier_year_sin_1,fourier_year_cos_1,fourier_week_sin_2,fourier_week_cos_2,fourier_year_sin_2,fourier_year_cos_2
16-11-2010,39307,108,1366,26767,21948.53333,2010,11,46,1,FALSE,39307,16,46,11,4,2010,1,0,0,37969,0,35361,24166,18978,26203.28571,34397,13814.08451,37969,0,25866.32143,23901.5,15041.45148,57628.5,0,21182.88333,21087,12426.64789,57628.5,0,24623.72224,22544.41721,0.035239274,0.111591867,673.9285714,-5.49E-14,1,-0.259338266,0.965786552,-1.10E-13,1,-0.500930819,0.865487328
17-11-2010,28549,119,1265,25819.14286,22242.66667,2010,11,46,2,FALSE,28549,17,46,11,4,2010,2,0,0,39307,17295,35184,23637,19725,26767,34397,14321.2707,39307,0,26947.82143,28017,15448.61002,57628.5,0,21860.51667,22783.5,12849.3556,57628.5,0,28294.54168,23625.87417,-0.273691709,-0.188580036,-361.6428571,0.781831482,0.623489802,-0.242686845,0.970104683,0.974927912,-0.222520934,-0.470863289,0.882206191
18-11-2010,21366,104,1207,23957.57143,22046.73333,2010,11,46,3,FALSE,21366,18,46,11,4,2010,3,0,0,28549,37969,34397,57628.5,27244,25819.14286,28549,13884.24388,39307,0,27298.67857,30473,15423.39131,57628.5,0,22154.65,23167.5,12899.68215,57628.5,0,28358.15626,23943.49519,-0.251602508,-0.378841178,-2959.071429,0.974927912,-0.222520934,-0.225963608,0.974135744,-0.433883739,-0.900968868,-0.440238455,0.897880895
19-11-2010,25313,108,1120,24257,22089.2,2010,11,46,4,FALSE,25313,19,46,11,4,2010,4,0,0,21366,39307,23217,22449,24039,23957.57143,23217,13407.87132,39307,0,24708.5,25883,12751.54666,39307,0,21958.71667,22783.5,12864.30637,57628.5,0,26610.11719,23777.20517,0.184732753,0.090278675,-1501.857143,0.433883739,-0.900968868,-0.209173506,0.977878543,-0.781831482,0.623489802,-0.409092566,0.912492889
20-11-2010,0,0,0,24257,21495.93333,2010,11,46,5,TRUE,0,20,46,11,4,2010,5,1,0,25313,28549,0,0,17798,24257,25313,13411.97983,39307,0,24913.07143,26931,12735.47268,39307,0,22001.18333,22783.5,12873.50997,57628.5,0,26285.83789,23876.28871,-1,0,-1312.142857,-0.433883739,-0.900968868,-0.192321505,0.981331972,0.781831482,0.623489802,-0.377462484,0.926024877
21-11-2010,17985,96,1286,24355.57143,21324.83333,2010,11,46,6,TRUE,17985,21,46,11,4,2010,6,1,0,0,21366,17295,18428,23118,24257,25313,13411.97983,39307,0,24913.07143,26931,12735.47268,39307,0,21407.91667,22783.5,13470.16738,57628.5,0,19714.37842,22335.88299,0,0.039895924,-1312.142857,-0.974927912,-0.222520934,-0.175412594,0.984495009,0.433883739,-0.900968868,-0.345385646,0.938460844
22-11-2010,19775,93,1338,21756.42857,21984,2010,11,47,0,FALSE,19775,22,47,11,4,2010,0,0,0,17985,25313,37969,32397,0,24355.57143,25313,13354.69795,39307,0,24881.42857,26931,12753.36288,39307,0,21236.81667,21907.5,13480.29288,57628.5,0,19282.03382,22055.18086,0.099527384,-0.479180384,-1051.714286,-0.781831482,0.623489802,-0.158451775,0.987366718,-0.974927912,-0.222520934,-0.312900018,0.94978607
23-11-2010,26947,132,1422,19990.71429,22367.4,2010,11,47,1,FALSE,26947,23,47,11,4,2010,1,0,0,19775,0,39307,35361,15445,21756.42857,21366,11961.43202,39307,0,23979.85714,24265,12626.71041,39307,0,21895.98333,21907.5,12875.97347,57628.5,0,19405.27536,21908.07242,0.362680152,-0.314447808,-4446.857143,-1.96E-14,1,-0.141444068,0.989946249,-3.92E-14,1,-0.280044048,0.959987151
24-11-2010,28754,133,1337,20020,22843.03333,2010,11,47,2,FALSE,28754,24,47,11,4,2010,2,0,0,26947,17985,28549,35184,14485,19990.71429,21366,9622.459677,28549,0,23378.85714,24265,12237.5724,39307,0,22279.38333,22833,12848.47744,57628.5,0,21290.70652,22233.16452,0.067057557,0.007180637,-6776.285714,0.781831482,0.623489802,-0.124394505,0.992232839,0.974927912,-0.222520934,-0.246856625,0.969052014
25-11-2010,38054,153,1238,22404,23245.7,2010,11,47,3,FALSE,38054,25,47,11,4,2010,3,0,0,28754,19775,21366,34397,25974,20020,21366,9653.110898,28754,0,22919.57143,24265,11875.74733,39307,0,22755.01667,23427,12814.05377,57628.5,0,23156.52989,22653.86358,0.323433261,0.781054011,-5799.142857,0.974927912,-0.222520934,-0.107308132,0.994225812,-0.433883739,-0.900968868,-0.213377029,0.97696993
26-11-2010,17394,84,1161,21272.71429,23285.6,2010,11,47,4,FALSE,17394,26,47,11,4,2010,4,0,0,38054,26947,25313,23217,16197,22404,25313,11851.33289,38054,0,23180.78571,24265,12183.8423,39307,0,23157.68333,23427,13105.18727,57628.5,0,26880.89742,23647.42077,-0.542912703,-0.312843203,-1553.571429,0.433883739,-0.900968868,-0.090190004,0.995924577,-0.781831482,0.623489802,-0.179644884,0.983731526
27-11-2010,0,0,0,21272.71429,22809,2010,11,47,5,TRUE,0,27,47,11,4,2010,5,1,0,17394,28754,0,0,14298,21272.71429,19775,11905.20695,38054,0,22764.85714,23339.5,12281.51143,39307,0,23197.58333,23427,13085.07078,57628.5,0,24509.17306,23243.97427,-1,0,-2984.285714,-0.433883739,-0.900968868,-0.073045188,0.997328632,0.781831482,0.623489802,-0.145700115,0.989328801
28-11-2010,16298,91,1134,21031.71429,22499.66667,2010,11,47,6,TRUE,16298,28,47,11,4,2010,6,1,0,0,38054,17985,17295,25578,21272.71429,19775,11905.20695,38054,0,22764.85714,23339.5,12281.51143,39307,0,22720.98333,23427,13667.81281,57628.5,0,18381.8798,21744.36303,0,-0.093800389,-2984.285714,-0.974927912,-0.222520934,-0.055878757,0.998437562,0.433883739,-0.900968868,-0.1115829,0.993755129
29-11-2010,39991,107,1525,23919.71429,23832.7,2010,11,48,0,FALSE,39991,29,48,11,4,2010,0,0,0,16298,17394,19775,37969,0,21031.71429,19775,11999.55461,38054,0,22693.64286,23339.5,12318.50297,39307,0,22411.65,22833,13705.88303,57628.5,0,17860.90985,21392.98477,1.453736655,1.022300885,-3323.857143,-0.781831482,0.623489802,-0.03869579,0.999251037,-0.974927912,-0.222520934,-0.077333617,0.997005272
30-11-2010,26532,123,953,23860.42857,24172.03333,2010,11,48,1,FALSE,26532,30,48,11,4,2010,1,0,0,39991,0,26947,39307,16352,23919.71429,26947,13924.96105,39991,0,22838.07143,23339.5,12521.55586,39991,0,23744.68333,23427,13392.13332,57628.5,0,23393.43239,22592.85672,-0.336550724,-0.015400601,2163.285714,-4.12E-14,1,-0.021501373,0.999768819,-8.23E-14,1,-0.042992804,0.999075382
01-12-2010,26818,127,1340,23583.85714,24595.06667,2010,12,48,2,FALSE,26818,1,48,12,4,2010,2,0,0,26532,16298,28754,28549,14127,23860.42857,26532,13910.80045,39991,0,21925.57143,23339.5,11665.28053,39991,0,24084.01667,23901.5,13327.17055,57628.5,0,24178.07429,22846.99499,0.010779436,-0.067329763,3869.714286,0.781831482,0.623489802,-0.004300593,0.999990752,0.974927912,-0.222520934,-0.008601106,0.99996301
02-12-2010,31264,142,923,22613.85714,24831.66667,2010,12,48,3,FALSE,31264,2,48,12,4,2010,3,0,0,26818,39991,38054,21366,24166,23583.85714,26532,13816.21608,39991,0,21801.92857,23339.5,11598.66051,39991,0,24507.05,24739.5,13201.03775,57628.5,0,24838.05572,23103.18886,0.165784175,-0.178430651,3563.857143,0.974927912,-0.222520934,0.01290146,0.999916773,-0.433883739,-0.900968868,0.025800772,0.999667105
03-12-2010,16158,68,1133,22437.28571,24582.36667,2010,12,48,4,FALSE,16158,3,48,12,4,2010,4,0,0,31264,26532,17394,25313,23637,22613.85714,26532,12834.46026,39991,0,22508.92857,25922.5,11868.57165,39991,0,24743.65,25922.5,13258.19877,57628.5,0,26444.54179,23629.69281,-0.483175537,-0.071058986,209.8571429,0.433883739,-0.900968868,0.030099695,0.999546902,-0.781831482,0.623489802,0.060172113,0.998188017
04-12-2010,0,0,0,22437.28571,22573.4,2010,12,48,5,TRUE,0,4,48,12,4,2010,5,1,0,16158,26818,0,0,57628.5,22437.28571,26532,12926.41457,39991,0,21855,23153.5,11954.09061,39991,0,24494.35,25922.5,13349.72479,57628.5,0,23872.90634,23147.64811,-1,0,1164.571429,-0.433883739,-0.900968868,0.047289023,0.998881248,0.781831482,0.623489802,0.094472236,0.995527497
05-12-2010,16242,88,1142,22429.28571,22366.5,2010,12,48,6,TRUE,16242,5,48,12,4,2010,6,1,0,0,31264,16298,17985,22449,22437.28571,26532,12926.41457,39991,0,21855,23153.5,11954.09061,39991,0,22573.4,24265,12539.09641,39991,0,17904.67976,21654.25146,0,-0.003436004,1164.571429,-0.974927912,-0.222520934,0.064464357,0.99792001,0.433883739,-0.900968868,0.128660544,0.991688693
06-12-2010,21619,102,1471,19804.71429,23087.13333,2010,12,49,0,FALSE,21619,6,49,12,4,2010,0,0,0,16242,16158,39991,19775,0,22429.28571,26532,12930.86391,39991,0,21730.5,23153.5,12006.45831,39991,0,22366.5,24265,12592.31586,39991,0,17489.00982,21305.07395,0.331055289,-0.459403366,1397.571429,-0.781831482,0.623489802,0.081620615,0.996663471,-0.974927912,-0.222520934,0.162696572,0.98667615
07-12-2010,25180,84,1277,19611.57143,23312.2,2010,12,49,1,FALSE,25180,7,49,12,4,2010,1,0,0,21619,0,26532,26947,18428,19804.71429,21619,10386.43007,31264,0,21862.21429,24075.5,11993.4633,39991,0,23087.13333,24265,11865.83796,39991,0,18521.50736,21325.32724,0.164716222,-0.050957335,-4115,-5.88E-15,1,0.098752721,0.995112004,-1.18E-14,1,0.196540036,0.9804958
08-12-2010,23041,116,1200,19072,23000.33333,2010,12,49,2,FALSE,23041,8,49,12,4,2010,2,0,0,25180,16242,26818,28754,32397,19611.57143,21619,10252.1849,31264,0,21736,23399.5,11945.03676,39991,0,23312.2,25246.5,11838.42098,39991,0,20186.13052,21574.0158,-0.084948372,-0.140838243,-4248.857143,0.781831482,0.623489802,0.115855604,0.993266067,0.974927912,-0.222520934,0.23015088,0.973154958
09-12-2010,19898,107,1258,17448.28571,22484.9,2010,12,49,3,FALSE,19898,9,49,12,4,2010,3,0,0,23041,21619,31264,38054,35361,19072,21619,9903.149146,31264,0,21327.92857,22330,11783.33285,39991,0,23000.33333,24198.5,11713.41739,39991,0,20899.84789,21668.65995,-0.13640901,-0.36354913,-4511.857143,0.974927912,-0.222520934,0.132924203,0.991126206,-0.433883739,-0.900968868,0.263489322,0.964662312
10-12-2010,20973,77,1264,18136.14286,22011.2,2010,12,49,4,FALSE,20973,10,49,12,4,2010,4,0,0,19898,25180,16158,17394,35184,17448.28571,19898,8386.660573,25180,0,20031.07143,20758.5,10755.13338,39991,0,22484.9,23129,11488.8079,39991,0,20649.38592,21554.42382,0.05402553,0.297994801,-5165.571429,0.433883739,-0.900968868,0.149953468,0.988693055,-0.781831482,0.623489802,0.296515905,0.955027915
11-12-2010,0,0,0,18136.14286,20864.63333,2010,12,49,5,TRUE,0,11,49,12,4,2010,5,1,0,20973,23041,0,0,34397,18136.14286,20973,8460.330912,25180,0,20286.71429,21296,10730.13643,39991,0,22011.2,22330,11237.36909,39991,0,20730.28944,21516.91261,-1,0,-4301.142857,-0.433883739,-0.900968868,0.166938359,0.985967334,0.781831482,0.623489802,0.329191539,0.944263168
12-12-2010,10537,44,800,17321.14286,20441.96667,2010,12,49,6,TRUE,10537,12,49,12,4,2010,6,1,0,0,19898,16242,16298,23217,18136.14286,20973,8460.330912,25180,0,20286.71429,21296,10730.13643,39991,0,20864.63333,21492.5,11676.26813,39991,0,15547.71708,20128.7247,0,-0.351249846,-4301.142857,-0.974927912,-0.222520934,0.183873851,0.98294985,0.433883739,-0.900968868,0.361477548,0.932380814
13-12-2010,17701,70,1169,16761.42857,21032,2010,12,50,0,FALSE,17701,13,50,12,4,2010,0,0,0,10537,20973,21619,39991,0,17321.14286,20973,8934.696552,25180,0,19875.21429,21296,11001.89563,39991,0,20441.96667,21169.5,11816.83319,39991,0,14295.03781,19509.90375,0.679889912,-0.181229474,-5108.142857,-0.781831482,0.623489802,0.200754931,0.979641494,-0.974927912,-0.222520934,0.393335722,0.919394915
14-12-2010,20255,90,1010,16057.85714,21130.66667,2010,12,50,1,FALSE,20255,14,50,12,4,2010,1,0,0,17701,0,25180,26532,17295,16761.42857,19898,8741.210535,25180,0,18283.07143,20435.5,9356.756937,31264,0,21032,21169.5,11186.01894,39991,0,15146.52836,19393.20028,0.144285634,-0.195591739,-3043.285714,2.94E-14,1,0.217576605,0.976043247,5.88E-14,1,0.424728353,0.905320842
15-12-2010,18453,74,755,15402.42857,20480.13333,2010,12,50,2,FALSE,18453,15,50,12,4,2010,2,0,0,20255,10537,23041,26818,37969,16057.85714,19898,8127.321995,23041,0,17834.71429,20076.5,9077.296475,31264,0,21130.66667,21169.5,11164.95452,39991,0,16423.64627,19448.80026,-0.088965687,-0.199123302,-3553.714286,0.781831482,0.623489802,0.234333894,0.972156174,0.974927912,-0.222520934,0.455618284,0.890175252
16-12-2010,29860,121,922,16825.57143,20165.23333,2010,12,50,3,FALSE,29860,16,50,12,4,2010,3,0,0,18453,17701,19898,31264,39307,15402.42857,18453,7640.740537,20973,0,17237.21429,19175.5,8708.306443,31264,0,20480.13333,20614,10709.28488,39991,0,16930.9847,19384.55508,0.618165068,0.500653332,-3669.571429,0.974927912,-0.222520934,0.251021841,0.967981423,-0.433883739,-0.900968868,0.485968957,0.873976071
17-12-2010,16935,66,1368,16248.71429,19778.1,2010,12,50,4,FALSE,16935,17,50,12,4,2010,4,0,0,29860,20255,20973,16158,28549,16825.57143,18453,9353.425003,29860,0,17136.92857,19175.5,8540.820601,29860,0,20165.23333,20614,10266.33405,39991,0,20163.23853,20060.39024,-0.432853315,-0.192533257,-622.7142857,0.433883739,-0.900968868,0.267635505,0.963520231,-0.781831482,0.623489802,0.515744448,0.856742473
18-12-2010,0,0,0,16248.71429,19065.9,2010,12,50,5,TRUE,0,18,50,12,4,2010,5,1,0,16935,18453,0,0,21366,16248.71429,17701,9177.879361,29860,0,17192.42857,19175.5,8536.49345,29860,0,19778.1,20076.5,10157.69035,39991,0,19356.17889,19858.75216,-1,0,-1887.428571,-0.433883739,-0.900968868,0.284169972,0.958773918,0.781831482,0.623489802,0.544909516,0.838494853
19-12-2010,3734,23,390,15276.85714,18346.6,2010,12,50,6,TRUE,3734,19,50,12,4,2010,6,1,0,0,29860,10537,16242,25313,16248.71429,17701,9177.879361,29860,0,17192.42857,19175.5,8536.49345,29860,0,19065.9,19836.5,10772.91699,39991,0,14517.13417,18577.54234,0,-0.645629686,-1887.428571,-0.974927912,-0.222520934,0.300620349,0.953743889,0.433883739,-0.900968868,0.573429642,0.819254811
20-12-2010,14914,61,924,14878.71429,18843.73333,2010,12,51,0,FALSE,14914,20,51,12,4,2010,0,0,0,3734,16935,17701,21619,0,15276.85714,17701,10188.09491,29860,0,16299,19175.5,9266.911136,29860,0,18346.6,19114,11058.05308,39991,0,11821.35063,17619.89445,2.994108195,-0.157448732,-2044.285714,-0.781831482,0.623489802,0.316981767,0.948431631,-0.974927912,-0.222520934,0.601271069,0.799045118
21-12-2010,15605,55,821,14214.42857,18764.4,2010,12,51,1,FALSE,15605,21,51,12,4,2010,1,0,0,14914,0,20255,25180,17985,14878.71429,16935,10131.87412,29860,0,15820.07143,18077,9143.252892,29860,0,18843.73333,19114,10527.31482,39991,0,12594.51297,17445.32061,0.046332305,-0.229572945,-1882.714286,7.85E-15,1,0.333249386,0.942838717,1.57E-14,1,0.628400847,0.777889694
22-12-2010,3080,17,193,12018.28571,18207.9,2010,12,51,2,FALSE,3080,22,51,12,4,2010,2,0,0,15605,3734,18453,23041,19775,14214.42857,15605,9869.678766,29860,0,15136.14286,17318,8738.409166,29860,0,18764.4,19114,10542.96549,39991,0,13347.13473,17326.59025,-0.802627363,-0.833089471,-1843.428571,0.781831482,0.623489802,0.34941839,0.936966802,0.974927912,-0.222520934,0.654786863,0.755813578
23-12-2010,5752,27,785,8574.285714,17501.4,2010,12,51,3,FALSE,5752,23,51,12,4,2010,3,0,0,3080,14914,29860,19898,26947,12018.28571,14914,10461.93148,29860,0,13710.35714,16270,8974.669641,29860,0,18207.9,18077,10921.59809,39991,0,10780.35105,16407.4554,0.867532468,-0.807367716,-3384.142857,0.974927912,-0.222520934,0.365483996,0.930817624,-0.433883739,-0.900968868,0.680397889,0.732842898
24-12-2010,0,0,0,6155,16542.93333,2010,12,51,4,FALSE,0,24,51,12,4,2010,4,0,0,5752,15605,16935,20973,28754,8574.285714,5752,7007.420798,16935,0,12699.92857,15259.5,9020.643159,29860,0,17501.4,17547.5,11021.86096,39991,0,9523.263285,15720.00666,-1,-1,-8251.285714,0.433883739,-0.900968868,0.381441449,0.924393001,-0.781831482,0.623489802,0.705203612,0.709004842
25-12-2010,0,0,0,6155,15274.46667,2010,12,51,5,TRUE,0,25,51,12,4,2010,5,1,1,0,3080,0,0,38054,6155,3734,6548.15376,15605,0,11201.85714,12725.5,9278.848825,29860,0,16542.93333,17164.5,11257.30322,39991,0,7142.447463,14705.81268,0,0,-10093.71429,-0.433883739,-0.900968868,0.397286028,0.917694836,0.781831482,0.623489802,0.729174672,0.684327624
26-12-2010,0,0,0,5621.571429,14694.66667,2010,12,51,6,TRUE,0,26,51,12,4,2010,6,1,1,0,5752,3734,10537,17394,6155,3734,6548.15376,15605,0,11201.85714,12725.5,9278.848825,29860,0,15274.46667,16616.5,10887.75304,39991,0,5356.835598,13757.05058,0,-1,-10093.71429,-0.974927912,-0.222520934,0.413013043,0.91072511,0.433883739,-0.900968868,0.752282698,0.658840453
27-12-2010,0,0,0,3491,14694.66667,2010,12,52,0,FALSE,0,27,52,12,4,2010,0,0,0,0,0,14914,17701,0,5621.571429,3080,6919.788866,15605,0,10449.21429,10333,9752.200668,29860,0,14694.66667,16270,11228.78642,39991,0,4017.626698,12869.49893,0,-1,-9655.285714,-0.781831482,0.623489802,0.428617841,0.903485886,-0.974927912,-0.222520934,0.77450034,0.632573493
28-12-2010,0,0,0,1261.714286,14151.4,2010,12,52,1,FALSE,0,28,52,12,4,2010,1,0,0,0,0,15605,20255,16298,3491,0,5784.72647,15605,0,9184.857143,4743,9886.228688,29860,0,14694.66667,16270,11228.78642,39991,0,3013.220024,12039.20867,0,-1,-11387.71429,-1.37E-14,1,0.444095804,0.895979306,-2.74E-14,1,0.795801301,0.605557833
29-12-2010,0,0,0,821.7142857,12818.36667,2010,12,52,2,FALSE,0,29,52,12,4,2010,2,0,0,0,0,3080,18453,39991,1261.714286,0,2288.68388,5752,0,7738.071429,3407,9620.077654,29860,0,14151.4,16200,11538.52928,39991,0,2259.915018,11262.48553,0,-1,-12952.71429,0.781831482,0.623489802,0.459442352,0.888207591,0.974927912,-0.222520934,0.81616037,0.57782545
30-12-2010,0,0,0,0,11933.96667,2010,12,52,3,FALSE,0,30,52,12,4,2010,3,0,0,0,0,5752,29860,26532,821.7142857,0,2174.051649,5752,0,6420,1540,9297.817387,29860,0,12818.36667,15881.5,10732.25872,31264,0,1694.936263,10535.87356,0,-1,-11196.57143,0.974927912,-0.222520934,0.474652944,0.880173041,-0.433883739,-0.900968868,0.83555345,0.549409166
31-12-2010,0,0,0,0,11040.03333,2010,12,52,4,FALSE,0,31,52,12,4,2010,4,0,0,0,0,0,16935,26818,0,0,0,0,0,4287.142857,0,6515.885864,16935,0,11933.96667,15259.5,10656.1328,31264,0,1271.202197,9856.139784,0,0,-8574.285714,0.433883739,-0.900968868,0.489723078,0.871878034,-0.781831482,0.623489802,0.853957589,0.520342614
01-01-2011,0,0,0,0,9997.9,2011,1,52,5,TRUE,0,1,52,1,1,2011,5,1,1,0,0,0,0,31264,0,0,0,0,0,3077.5,0,5476.270443,15605,0,11040.03333,12725.5,10488.01192,31264,0,953.4016481,9220.259798,0,0,-6155,-0.433883739,-0.900968868,0.504648295,0.863325025,0.781831482,0.623489802,0.871351004,0.490660196
02-01-2011,0,0,0,0,9459.3,2011,1,52,6,TRUE,0,2,52,1,1,2011,6,1,0,0,0,0,3734,16158,0,0,0,0,0,3077.5,0,5476.270443,15605,0,9997.9,8144.5,9948.567183,29860,0,715.0512361,8625.404327,0,0,-6155,-0.974927912,-0.222520934,0.519424179,0.854516543,0.433883739,-0.900968868,0.887713108,0.460397044
03-01-2011,0,0,0,0,9459.3,2011,1,1,0,FALSE,0,3,1,1,1,2011,0,0,0,0,0,0,14914,0,0,0,0,0,0,2810.785714,0,5532.478206,15605,0,9459.3,4743,10040.52848,29860,0,536.2884271,8068.926629,0,0,-5621.571429,-0.781831482,0.623489802,0.534046357,0.845455196,-0.974927912,-0.222520934,0.903024535,0.429588977
04-01-2011,8630,36,819,1232.857143,9205.566667,2011,1,1,1,FALSE,8630,4,1,1,1,2011,1,0,0,0,0,0,15605,16242,0,0,0,0,0,1745.5,0,4327.311703,15605,0,9459.3,4743,10040.52848,29860,0,402.2163203,7548.350717,0,0,-3491,-3.53E-14,1,0.548510502,0.836143666,-7.06E-14,1,0.917267163,0.398272459
05-01-2011,19769,55,992,4057,9143.9,2011,1,1,2,FALSE,19769,5,1,1,1,2011,2,0,0,8630,0,0,3080,21619,1232.857143,0,3261.833402,8630,0,1247.285714,0,2707.09468,8630,0,9205.566667,4743,9959.063547,29860,0,2459.16224,7618.134542,1.290730012,0,-28.85714286,0.781831482,0.623489802,0.562812334,0.826584707,0.974927912,-0.222520934,0.930424135,0.366484554
06-01-2011,23124,50,998,7360.428571,9075.366667,2011,1,1,3,FALSE,23124,6,1,1,1,2011,3,0,0,19769,0,0,5752,25180,4057,0,7638.450083,19769,0,2439.357143,0,5650.522639,19769,0,9143.9,4743,9885.001123,29860,0,6786.62168,8402.061345,0.169710152,0,3235.285714,0.974927912,-0.222520934,0.57694762,0.816781148,-0.433883739,-0.900968868,0.942479879,0.334262887
07-01-2011,17160,53,1031,9811.857143,8879.333333,2011,1,1,4,FALSE,17160,7,1,1,1,2011,4,0,0,23124,8630,0,0,23041,7360.428571,0,10171.67862,23124,0,3680.214286,0,7895.44151,23124,0,9075.366667,4743,9776.520002,29860,0,10870.96626,9351.863839,-0.257913856,0,7360.428571,0.433883739,-0.900968868,0.590912179,0.806735891,-0.781831482,0.623489802,0.953420125,0.301645594
08-01-2011,0,0,0,9811.857143,8216.066667,2011,1,1,5,TRUE,0,8,1,1,1,2011,5,1,0,17160,19769,0,0,19898,9811.857143,8630,10169.95127,23124,0,4905.928571,0,8582.277557,23124,0,8879.333333,4743,9543.005141,29860,0,12443.2247,9855.614559,-1,0,9811.857143,-0.433883739,-0.900968868,0.604701877,0.796451907,0.781831482,0.623489802,0.963231926,0.268671281
09-01-2011,8125,48,640,10972.57143,7787.8,2011,1,1,6,TRUE,8125,9,1,1,1,2011,6,1,0,0,23124,0,0,20973,9811.857143,8630,10169.95127,23124,0,4905.928571,0,8582.277557,23124,0,8216.066667,3407,9441.714726,29860,0,9332.418521,9219.768459,0,0,9811.857143,-0.974927912,-0.222520934,0.618312634,0.785932241,0.433883739,-0.900968868,0.971903667,0.235378974
10-01-2011,12861,39,1096,12809.85714,8216.5,2011,1,2,0,FALSE,12861,10,2,1,1,2011,0,0,0,8125,17160,0,0,0,10972.57143,8630,9288.968329,23124,0,5486.285714,0,8499.322276,23124,0,7787.8,3407,9129.33866,29860,0,9030.563891,9149.138236,0.582892308,0,10972.57143,-0.781831482,0.623489802,0.631740422,0.775180004,-0.974927912,-0.222520934,0.979425086,0.201808078
11-01-2011,28437,58,943,15639.42857,8813.166667,2011,1,2,1,FALSE,28437,11,2,1,1,2011,1,0,0,12861,0,8630,0,10537,12809.85714,12861,7929.366335,23124,0,6404.928571,0,8555.576872,23124,0,8216.5,4743,9052.669497,29860,0,9988.172918,9388.613188,1.211103336,2.295133256,12809.85714,4.95E-18,1,0.644981268,0.76419838,9.90E-18,1,0.98578728,0.167998327
12-01-2011,10606,45,1078,14330.42857,8576.666667,2011,1,2,2,FALSE,10606,12,2,1,1,2011,2,0,0,28437,8125,19769,0,17701,15639.42857,17160,9556.325738,28437,0,8436.142857,4062.5,10145.85957,28437,0,8813.166667,4743,9772.194001,29860,0,14600.37969,10617.54137,-0.627035201,-0.463503465,14406.57143,0.781831482,0.623489802,0.658031254,0.752990616,0.974927912,-0.222520934,0.99098272,0.133989737
13-01-2011,10171,44,949,12480,8240.533333,2011,1,2,3,FALSE,10171,13,2,1,1,2011,3,0,0,10606,12861,23124,0,20255,14330.42857,12861,9523.898411,28437,0,9193.714286,8377.5,9859.415784,28437,0,8576.666667,4743,9634.564562,29860,0,13601.78477,10616.79677,-0.04101452,-0.560153953,10273.42857,0.974927912,-0.222520934,0.670886518,0.741560031,-0.433883739,-0.900968868,0.995005255,0.09982256
14-01-2011,23139,47,898,13334.14286,8396.733333,2011,1,2,4,FALSE,23139,14,2,1,1,2011,4,0,0,10171,28437,17160,0,18453,12480,10606,8758.169443,28437,0,9920.214286,9400.5,9497.961354,28437,0,8240.533333,4743,9385.772533,29860,0,12744.08857,10588.03568,1.274997542,0.348426573,5119.571429,0.433883739,-0.900968868,0.683543256,0.729910006,-0.781831482,0.623489802,0.997850124,0.065537235
15-01-2011,0,0,0,13334.14286,7401.4,2011,1,2,5,TRUE,0,15,2,1,1,2011,5,1,0,23139,10606,0,0,29860,13334.14286,10606,9546.711064,28437,0,11573,10388.5,9650.939946,28437,0,8396.733333,4743,9598.180388,29860,0,15342.81643,11397.77532,-1,0,3522.285714,-0.433883739,-0.900968868,0.695997722,0.718043989,0.781831482,0.623489802,0.999513962,0.031174342
16-01-2011,4086,25,422,12757.14286,6973.1,2011,1,2,6,TRUE,4086,16,2,1,1,2011,6,1,0,0,10171,8125,0,16935,13334.14286,10606,9546.711064,28437,0,11573,10388.5,9650.939946,28437,0,7401.4,3407,8811.707724,28437,0,11507.11232,10662.43497,0,-0.497107692,3522.285714,-0.974927912,-0.222520934,0.708246232,0.705965492,0.433883739,-0.900968868,0.999994798,-0.003225449
17-01-2011,13375,51,1211,12830.57143,7418.933333,2011,1,3,0,FALSE,13375,17,3,1,1,2011,0,0,0,4086,23139,12861,0,0,12757.14286,10606,10024.14275,28437,0,11864.85714,10388.5,9330.498609,28437,0,6973.1,3407,8642.993412,28437,0,9651.834243,10238.14885,2.273372491,0.039965788,1784.571429,-0.781831482,0.623489802,0.720285159,0.693678088,-0.974927912,-0.222520934,0.999292064,-0.037621422
18-01-2011,57628.5,41,892,20620.14286,10059.93333,2011,1,3,1,FALSE,82964,18,3,1,1,2011,1,0,0,13375,0,28437,8630,3734,12830.57143,10606,10026.9125,28437,0,12820.21429,11733.5,8684.57718,28437,0,7418.933333,3910,8615.815245,28437,0,10582.62568,10440.52634,3.308672897,1.026532335,20.71428571,-2.16E-14,1,0.732110943,0.681185413,-4.31E-14,1,0.99740659,-0.071972867
