StockCode,Description,Total_Quantity_Sold,Total_Revenue,Avg_Price,First_Sale_Date,Last_Sale_Date,Num_Orders,Num_Countries_Sold,SKU_Demand_Velocity,Return_Rate,Average_Daily_Demand,Gross_Quantity,Return_Quantity,Net_Quantity,Product_Lifespan_Days
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,430,1149.02,3.376551724,20-09-2010,08-12-2011,57,4,8.269230769,0.117647059,0.966292135,442,52,390,445
22807,SET OF 6 T-LIGHTS TOADSTOOLS,1375,4086.56,3.702675585,20-09-2010,09-12-2011,294,9,7.472826087,0.013370866,3.082959641,1421,19,1402,446
22808,SET OF 6 T-LIGHTS EASTER CHICKS,420,1243.88,3.569518072,20-09-2010,09-12-2011,83,4,6.774193548,0.042154567,0.941704036,427,18,409,446
22809,SET OF 6 T-LIGHTS SANTA,2568,7664.72,3.367068063,20-09-2010,09-12-2011,379,9,17.71034483,0.018031555,5.757847534,2662,48,2614,446
22810,SET OF 6 T-LIGHTS SNOWMEN,2199,6729.13,3.41,20-09-2010,05-12-2011,328,7,15.59574468,0.027586207,4.975113122,2320,64,2256,442
22811,SET OF 6 T-LIGHTS CACTI ,1021,2884.13,4.010921986,21-09-2010,09-12-2011,140,4,9.912621359,0.000961538,2.294382022,1040,1,1039,445
22812,PACK 3 BOXES CHRISTMAS PANNETONE,4879,10734.43,2.548668076,15-09-2010,05-12-2011,462,13,32.96621622,0.009603596,10.91498881,4894,47,4847,447
22813,PACK 3 BOXES BIRD PANNETONE ,3945,7663.83,2.444232804,16-09-2010,09-12-2011,373,11,19.33823529,0.000247586,8.766666667,4039,1,4038,450
22814,CARD PARTY GAMES ,2728,1147.77,0.504135593,21-09-2010,09-12-2011,295,13,13.98974359,0,6.130337079,2783,0,2783,445
22815,CARD PSYCHEDELIC APPLES,3433,1468.53,0.500411765,16-09-2010,09-12-2011,340,9,15.89351852,0,7.628888889,3532,0,3532,450
22816,CARD MOTORBIKE SANTA,6856,2950.93,0.482300683,16-09-2010,09-12-2011,436,13,41.80487805,0.006467259,15.23555556,7422,48,7374,450
22817,CARD SUKI BIRTHDAY,3392,1434.9,0.495915493,16-09-2010,09-12-2011,355,8,16,0,7.537777778,3419,0,3419,450
22818,CARD CHRISTMAS VILLAGE,6290,2720.86,0.475866337,16-09-2010,09-12-2011,404,13,38.58895706,0.021589205,13.97777778,6670,144,6526,450
22819,"BIRTHDAY CARD, RETRO SPOT",3351,1418.12,0.482719033,20-09-2010,09-12-2011,331,13,16.50738916,0,7.513452915,3379,0,3379,446
22820,GIFT BAG BIRTHDAY,1353,845.13,0.635855856,15-09-2010,02-12-2011,110,8,16.10714286,0.001465201,3.047297297,1365,2,1363,444
22821,GIFT BAG PSYCHEDELIC APPLES,1660,1047.45,0.725053763,15-09-2010,09-12-2011,186,5,12.20588235,0.009351257,3.680709534,1711,16,1695,451
22822,CREAM WALL PLANTER HEART SHAPED,581,3367.35,6.362445652,07-11-2010,08-12-2011,183,5,4.57480315,0.003289474,1.463476071,608,2,606,397
22823,CHEST NATURAL WOOD 20 DRAWERS,32,3655,117.5,26-10-2010,15-11-2011,18,3,1.777777778,0,0.082901554,32,0,32,386
22824,3 TIER SWEETHEART GARDEN SHELF,61,2153.95,35.7,07-11-2010,23-11-2011,48,4,1.386363636,0.015873016,0.159685864,63,1,62,382
22825,DECORATIVE PLANT POT WITH FRIEZE,100,799.02,8.34,22-10-2010,27-11-2011,38,1,2.857142857,0.067961165,0.248756219,103,7,96,402
22826,LOVE SEAT ANTIQUE WHITE METAL,58,6210,114.0243902,10-12-2010,23-11-2011,41,3,1.611111111,0.068965517,0.166189112,58,4,54,349
22827,GIANT SEVENTEEN DRAWER SIDEBOARD,46,7150,158.7142857,21-10-2010,17-11-2011,35,3,1.483870968,0.088888889,0.117048346,45,4,41,393
22828,REGENCY MIRROR WITH SHUTTERS,17,2565,154.0909091,21-10-2010,16-11-2011,11,2,1.7,0.111111111,0.043367347,18,2,16,392
22829,BROCANTE SHELF WITH HOOKS,241,2468.57,10.99355932,10-11-2010,11-11-2011,118,6,2.677777778,0.0390625,0.656675749,256,10,246,367
22830,UTILTY CABINET WITH HOOKS,181,3760.71,26.23611111,22-10-2010,16-01-2011,18,2,11.3125,0,2.08045977,310,0,310,87
22831,WHITE BROCANTE SOAP DISH,776,2286.28,3.337714286,07-11-2010,01-12-2011,138,10,7.39047619,0,1.98974359,782,0,782,390
22832,SWEETHEART WIRE WALL TIDY,185,2033.15,11.56411765,09-11-2010,29-11-2011,85,8,2.569444444,0.041884817,0.479274611,191,8,183,386
22833,HALL CABINET WITH 3 DRAWERS,120,4163.54,48.14846154,04-11-2010,03-02-2011,13,2,10,0,1.304347826,192,0,192,92
22834,HAND WARMER BABUSHKA DESIGN,6900,11287.63,2.28954323,12-09-2010,09-12-2011,597,8,36.31578947,0.037389265,15.19823789,7676,287,7389,454
22835,HOT WATER BOTTLE I AM SO POORLY,5302,27082.84,5.63959725,12-09-2010,09-12-2011,1011,10,19.71003717,0.073302192,11.6784141,5566,408,5158,454
22837,HOT WATER BOTTLE BABUSHKA ,3534,16455.18,5.290560345,06-10-2010,25-09-2011,450,9,34.64705882,0.00942435,9.954929577,3926,37,3889,355
22838,3 TIER CAKE TIN RED AND CREAM,922,13220.86,16.80933579,14-10-2010,09-12-2011,271,13,5.726708075,0.147593583,2.184834123,935,138,797,422
22839,"CAKE TIN, 3 TIER MINT/IVORY",579,8971.17,18.02478927,14-10-2010,08-12-2011,260,10,3.12972973,0.028428094,1.375296912,598,17,581,421
22840,ROUND CAKE TIN VINTAGE RED,1323,10023.65,8.243781095,13-10-2010,08-12-2011,402,14,6.27014218,0.022156573,3.13507109,1354,30,1324,422
22841,ROUND CAKE TIN VINTAGE GREEN,772,6002.52,8.409477124,13-10-2010,08-12-2011,306,12,4.128342246,0.024173028,1.829383886,786,19,767,422
22842,BISCUIT TIN VINTAGE RED,818,5308.58,7.078319328,13-10-2010,05-12-2011,237,14,5.346405229,0.023668639,1.952267303,845,20,825,419
22843,BISCUIT TIN VINTAGE GREEN,595,3858.51,7.178826816,15-10-2010,05-12-2011,177,9,4.612403101,0.026446281,1.426858513,605,16,589,417
22844,VINTAGE CREAM DOG FOOD CONTAINER,1227,11593.28,10.57147705,17-10-2010,09-12-2011,498,14,4.830708661,0.023162939,2.928400955,1252,29,1223,419
22845,VINTAGE CREAM CAT FOOD CONTAINER,999,6764.6,7.814848485,15-10-2010,09-12-2011,394,15,4.400881057,0.013631938,2.372921615,1027,14,1013,421
22846,BREAD BIN DINER STYLE RED ,825,13264.82,17.63945087,14-10-2010,08-12-2011,346,20,4.274611399,0.032672112,1.959619952,857,28,829,421
22847,"BREAD BIN, DINER STYLE, IVORY",1157,18352.74,17.17495851,14-10-2010,08-12-2011,482,19,5.406542056,0.049915398,2.748218527,1182,59,1123,421
22848,BREAD BIN DINER STYLE PINK,381,6128.6,18.01350993,14-10-2010,30-10-2011,151,12,3.256410256,0.033678756,0.997382199,386,13,373,382
22849,"BREAD BIN, DINER STYLE, MINT",403,6287.73,16.7882716,14-10-2010,20-10-2011,162,11,3.838095238,0.057279236,1.083333333,419,24,395,372
22850,BREAD BIN DINER STYLE BLACK,8,123.6,15.95,17-10-2010,17-10-2010,1,1,8,1,8,8,8,0,1
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,5167,4193.68,0.953082707,19-08-2010,07-12-2011,523,10,18.25795053,0.014939667,10.85504202,5221,78,5143,476
22852,ENAMEL DOG BOWL CREAM,565,2467.11,4.54825,15-10-2010,08-12-2011,160,9,4.631147541,0.008849558,1.345238095,565,5,560,420
22853,ENAMEL CAT BOWL CREAM,645,2205.57,3.593561644,15-10-2010,08-12-2011,146,8,5.863636364,0.009287926,1.535714286,646,6,640,420
22854,CREAM SWEETHEART EGG HOLDER,1160,5624.5,5.454065041,16-09-2010,22-09-2011,244,5,7.483870968,0.006178288,3.11827957,1133,7,1126,372
22855,FINE WICKER HEART ,4795,5979.24,1.468498845,15-09-2010,30-08-2011,427,7,26.7877095,0.002392344,13.7,5016,12,5004,350
22856,ASSORTED EASTER DECORATIONS  BELLS,877,1059.85,3.520625,17-10-2010,20-11-2011,32,5,32.48148148,0.024618992,2.1925,853,21,832,400
22857,ASSORTED EASTER GIFT TAGS,1230,1048.28,1.455454545,05-10-2010,24-10-2011,66,10,24.6,0,3.194805195,1196,0,1196,385
22858,EASTER TIN KEEPSAKE,1135,1877.34,1.949357143,08-11-2010,06-10-2011,139,13,14.93421053,0.008787346,3.408408408,1138,10,1128,333
22859,EASTER TIN BUNNY BOUQUET,1250,2085.75,1.93251497,05-10-2010,15-11-2011,165,13,13.44086022,0.030015798,3.071253071,1266,38,1228,407
22860,EASTER TIN CHICKS PINK DAISY,612,1060.85,1.975675676,05-10-2010,18-11-2011,111,10,9.870967742,0.033707865,1.492682927,623,21,602,410
22861,EASTER TIN CHICKS IN GARDEN,305,522.93,2.0108,12-12-2010,21-04-2011,50,7,7.820512821,0,2.328244275,305,0,305,131
22862,LOVE HEART NAPKIN BOX ,758,3373.22,4.877876106,16-09-2010,25-01-2011,221,6,8.613636364,0.005284016,5.742424242,757,4,753,132
22863,SOAP DISH BROCANTE,1107,3166.61,3.218705882,23-09-2010,06-12-2011,169,13,8.323308271,0.011314186,2.515909091,1149,13,1136,440
22864,MUG AND COASTER SET RED CIRCLES,378,158.76,0.42,02-06-2010,29-06-2010,2,1,189,0,13.5,756,0,756,28
22865,HAND WARMER OWL DESIGN,14537,31416.04,2.35513535,10-09-2010,09-12-2011,1212,12,74.54871795,0.011126833,31.87938596,15548,173,15375,456
22866,HAND WARMER SCOTTY DOG DESIGN,12778,28266.87,2.32510186,10-09-2010,09-12-2011,1083,10,72.1920904,0.00984252,28.02192982,13716,135,13581,456
22867,HAND WARMER BIRD DESIGN,11872,26117.63,2.3753407,10-09-2010,09-12-2011,1054,10,64.87431694,0.006139103,26.03508772,13357,82,13275,456
22868,"NUMBER TILE COTTAGE GARDEN, 0 ",124,270.38,3.008518519,18-10-2010,21-11-2011,27,3,4.769230769,0,0.31,125,0,125,400
22869,"NUMBER TILE COTTAGE GARDEN, 1",167,393.63,3.066140351,17-10-2010,29-11-2011,57,3,3.274509804,0.011976048,0.408312958,167,2,165,409
22870,"NUMBER TILE COTTAGE GARDEN, 2",155,367.97,3.209148936,18-10-2010,29-11-2011,46,3,3.522727273,0,0.379901961,157,0,157,408
22871,"NUMBER TILE COTTAGE GARDEN, 3 ",127,289.39,3.266,18-10-2010,16-11-2011,30,3,4.379310345,0,0.321518987,127,0,127,395
22872,"NUMBER TILE COTTAGE GARDEN, 4",136,311.3,3.132051282,18-10-2010,08-12-2011,39,3,3.578947368,0,0.326139089,136,0,136,417
22873,"NUMBER TILE COTTAGE GARDEN, 5",120,262.5,2.869354839,17-10-2010,25-11-2011,31,4,3.870967742,0,0.296296296,121,0,121,405
22874,"NUMBER TILE COTTAGE GARDEN, 6",126,272.02,2.782413793,18-10-2010,09-11-2011,28,3,4.846153846,0,0.324742268,126,0,126,388
22875,"NUMBER TILE COTTAGE GARDEN, 7",123,268.35,2.827333333,18-10-2010,08-12-2011,30,3,4.392857143,0,0.294964029,124,0,124,417
22876,"NUMBER TILE COTTAGE GARDEN, 8",118,252.22,2.91173913,18-10-2010,27-09-2011,23,3,5.363636364,0,0.342028986,121,0,121,345
22877,"NUMBER TILE COTTAGE GARDEN, 9",128,271.64,2.578571429,18-10-2010,04-10-2011,28,3,4.740740741,0.0234375,0.363636364,128,3,125,352
22878,"NUMBER TILE COTTAGE GARDEN, No",128,330.26,3.420666667,18-10-2010,16-11-2011,45,2,3.12195122,0.015625,0.324050633,128,2,126,395
22879,NUMBER TILE VINTAGE FONT 0,82,134.4,2.982380952,19-10-2010,04-10-2011,21,1,4.1,0,0.233618234,82,0,82,351
22880,"NUMBER TILE VINTAGE FONT, 1",111,230.27,3.184054054,25-10-2010,15-11-2011,37,1,3.171428571,0,0.286821705,114,0,114,387
22881,"NUMBER TILE VINTAGE FONT, 2",112,218.82,3.151111111,25-10-2010,09-12-2011,36,1,3.393939394,0,0.272506083,112,0,112,411
22882,NUMBER TILE VINTAGE FONT 3,126,255.08,2.9504,19-10-2010,05-12-2011,50,1,2.863636364,0.007874016,0.305084746,127,1,126,413
22883,NUMBER TILE VINTAGE FONT 4,109,213.05,3.288235294,18-10-2010,05-12-2011,34,1,3.40625,0.009090909,0.263285024,110,1,109,414
22884,NUMBER TILE VINTAGE FONT 5,110,217.26,3.004871795,21-10-2010,30-11-2011,39,1,2.972972973,0,0.270935961,113,0,113,406
22885,NUMBER TILE VINTAGE FONT 6 ,112,210.26,3.003142857,20-10-2010,09-12-2011,35,1,3.5,0.008849558,0.269230769,113,1,112,416
22886,"NUMBER TILE VINTAGE FONT, 7",98,174.16,2.917586207,25-10-2010,01-12-2011,29,1,3.5,0,0.243176179,98,0,98,403
22887,NUMBER TILE VINTAGE FONT 8,92,160.36,2.955,18-10-2010,05-12-2011,28,1,3.538461538,0,0.222222222,92,0,92,414
22888,NUMBER TILE VINTAGE FONT 9 ,79,130.83,3.058695652,04-11-2010,09-12-2011,23,1,3.761904762,0,0.197007481,79,0,79,401
22889,"NUMBER TILE VINTAGE FONT, No ",196,327.12,3.47275,25-10-2010,05-12-2011,39,1,5.939393939,0.064676617,0.481572482,201,13,188,407
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,800,7821.96,11.05122605,14-10-2010,09-12-2011,260,11,4.938271605,0.060786651,1.895734597,839,51,788,422
22891,TEA FOR ONE POLKADOT,644,3103.7,5.596608696,15-10-2010,09-12-2011,230,7,4.535211268,0.053468208,1.529691211,692,37,655,421
22892,SALT AND PEPPER SHAKERS TOADSTOOLS,3520,4322.06,1.317457627,15-10-2010,22-11-2011,295,10,20.11428571,0.035142857,8.712871287,3500,123,3377,404
22893,MINI CAKE STAND T-LIGHT HOLDER,2721,1306.09,0.615901639,15-10-2010,08-12-2011,182,8,21.09302326,0.007686676,6.478571429,2732,21,2711,420
22894,TABLECLOTH RED APPLES DESIGN ,561,5160.78,9.770309278,24-09-2010,09-12-2011,192,10,4.155555556,0.003514938,1.269230769,569,2,567,442
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2847,8648.49,3.463108434,24-09-2010,09-12-2011,411,13,12.06355932,0.002070393,6.441176471,2898,6,2892,442
22896,PEG BAG APPLE DESIGN,2076,5230.55,3.113224932,26-09-2010,09-12-2011,367,10,8.759493671,0.008587786,4.718181818,2096,18,2078,440
22897,OVEN MITT APPLE DESIGN,1956,2894.75,1.758461538,26-09-2010,08-12-2011,298,9,10.1875,0.021276596,4.455580866,1974,42,1932,439
22898,CHILDRENS APRON APPLE DESIGN,3168,6604.16,2.46038055,26-09-2010,09-12-2011,471,12,12.23166023,0.000306466,7.2,3263,1,3262,440
22899,CHILDRENS APRON DOLLY GIRL ,2773,5769.76,2.412051887,26-09-2010,09-12-2011,421,16,11.41152263,0.002463054,6.302272727,2842,7,2835,440
22900, SET 2 TEA TOWELS I LOVE LONDON ,6156,19834.04,3.684245283,24-09-2010,09-12-2011,723,11,21.22758621,0.033871727,13.92760181,6377,216,6161,442
22902,TOTE BAG I LOVE LONDON,1716,3506.56,2.593283582,26-09-2010,08-12-2011,199,9,12.17021277,0.013355593,3.908883827,1797,24,1773,439
22903,CALENDAR FAMILY FAVORITES,745,2053.96,3.036585366,26-09-2010,08-12-2011,82,5,10.64285714,0.428380187,1.697038724,747,320,427,439
22904,CALENDAR PAPER CUT DESIGN,3467,10755.05,3.332955032,19-09-2010,17-11-2011,463,15,15.27312775,0.091166478,8.157647059,3532,322,3210,425
22905,CALENDAR IN SEASON DESIGN,1077,2957.17,2.963076923,19-09-2010,09-12-2011,194,6,8.037313433,0,2.409395973,1090,0,1090,447
22906,12 MESSAGE CARDS WITH ENVELOPES,3370,6214.83,1.993505376,19-09-2010,09-12-2011,445,7,15.38812785,0.017584318,7.539149888,3469,61,3408,447
22907,PACK OF 20 NAPKINS PANTRY DESIGN,8686,7279.03,0.972977726,16-09-2010,09-12-2011,829,19,26.72615385,0.027901658,19.30222222,8745,244,8501,450
22908,PACK OF 20 NAPKINS RED APPLES,5610,4524,0.955668016,20-09-2010,09-12-2011,485,14,21.25,0.001233698,12.57847534,5674,7,5667,446
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,17144,15275.82,0.976173835,16-09-2010,09-12-2011,1086,18,83.22330097,0.026544674,38.09777778,17706,470,17236,450
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,18634,58652.7,3.300415225,19-09-2010,09-12-2011,1427,12,87.89622642,0.022895314,41.68680089,19611,449,19162,447
22911,PAPER CHAIN KIT LONDON,853,2454.35,3.219818182,19-09-2010,05-12-2011,164,7,6.879032258,0.016018307,1.925507901,874,14,860,443
22912,YELLOW COAT RACK PARIS FASHION,313,1471.09,5.261192661,19-11-2010,28-11-2011,108,9,3.43956044,0.017751479,0.834666667,338,6,332,375
22913,RED COAT RACK PARIS FASHION,450,2107.85,5.491229508,19-11-2010,05-12-2011,122,12,4.591836735,0.008658009,1.178010471,462,4,458,382
22914,BLUE COAT RACK PARIS FASHION,570,2720.66,5.446140351,19-11-2010,09-12-2011,170,14,4.285714286,0.008333333,1.476683938,600,5,595,386
22915,ASSORTED BOTTLE TOP  MAGNETS ,3281,1474.52,1.176769231,19-11-2010,09-12-2011,194,14,24.66917293,0.027632791,8.5,3257,90,3167,386
22916,HERB MARKER THYME,1962,1363.38,0.860629921,21-11-2010,08-12-2011,249,7,12.1863354,0.005982054,5.122715405,2006,12,1994,383
22917,HERB MARKER ROSEMARY,1996,1386.65,0.857588933,21-11-2010,08-12-2011,252,7,12.7133758,0.005876592,5.211488251,2042,12,2030,383
22918,HERB MARKER PARSLEY,1925,1322.86,0.857896825,21-11-2010,08-12-2011,249,8,12.33974359,0.006075949,5.026109661,1975,12,1963,383
22919,HERB MARKER MINT,1800,1255.44,0.843266932,22-11-2010,08-12-2011,248,7,11.84210526,0.006546645,4.712041885,1833,12,1821,382
22920,HERB MARKER BASIL,3478,2199.19,0.863976378,21-11-2010,08-12-2011,252,8,22.73202614,0.433068633,9.080939948,3526,1527,1999,383
22921,HERB MARKER CHIVES ,1771,1226.72,0.851900452,21-11-2010,08-12-2011,220,6,12.83333333,0.006644518,4.624020888,1806,12,1794,383
22922,FRIDGE MAGNETS US DINER ASSORTED,2073,1789.2,1.674513274,19-11-2010,09-12-2011,113,12,23.29213483,0.113207547,5.370466321,2067,234,1833,386
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,1583,1314.89,1.091333333,19-11-2010,08-12-2011,90,10,22.29577465,0.105515588,4.111688312,1668,176,1492,385
22924,FRIDGE MAGNETS LA VIE EN ROSE,1500,1323.42,1.435,19-11-2010,09-12-2011,95,7,18.51851852,0.194068343,3.886010363,1551,301,1250,386
22925,BLUE GIANT GARDEN THERMOMETER,488,2989.52,6.48421875,22-11-2010,28-10-2011,191,8,3.588235294,0.016393443,1.431085044,488,8,480,341
22926,IVORY GIANT GARDEN THERMOMETER,680,4150.31,6.306635945,21-11-2010,10-05-2011,216,8,6.666666667,0.032212885,3.976608187,714,23,691,171
22927,GREEN GIANT GARDEN THERMOMETER,468,2948.57,6.695493827,21-11-2010,05-12-2011,162,6,4.069565217,0.048034934,1.231578947,458,22,436,380
22928,YELLOW GIANT GARDEN THERMOMETER,296,2041.35,7.738050847,22-11-2010,09-12-2011,118,5,3.182795699,0.019933555,0.772845953,301,6,295,383
22929,SCHOOL DESK AND CHAIR ,23,1459.75,64.17058824,24-11-2010,26-10-2011,17,8,1.4375,0.130434783,0.068249258,23,3,20,337
22930,BAKING MOULD HEART MILK CHOCOLATE,1108,2846.8,3.073350785,08-12-2010,08-12-2011,189,9,8.935483871,0.08,3.027322404,1200,96,1104,366
22931,BAKING MOULD HEART WHITE CHOCOLATE,813,1963.3,2.83,08-12-2010,08-12-2011,129,11,8.934065934,0,2.221311475,902,0,902,366
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,884,2000.88,2.708472222,08-12-2010,08-12-2011,72,7,14.98305085,0.124610592,2.415300546,963,120,843,366
22933,BAKING MOULD EASTER EGG MILK CHOC,940,2585.92,3.488699187,09-12-2010,05-12-2011,122,6,12.36842105,0.163865546,2.596685083,952,156,796,362
22934,BAKING MOULD EASTER EGG WHITE CHOC,589,1707.47,3.225384615,10-12-2010,11-11-2011,78,7,9.816666667,0.005093379,1.747774481,589,3,586,337
22935,BAKING MOULD ROSE MILK CHOCOLATE,690,2066.82,3.804769231,08-12-2010,08-12-2011,65,5,12.77777778,0.093385214,1.885245902,771,72,699,366
22936,BAKING MOULD ROSE WHITE CHOCOLATE,279,895.97,4.326153846,08-12-2010,08-12-2011,50,5,6.065217391,0.25,0.762295082,288,72,216,366
22937,BAKING MOULD CHOCOLATE CUPCAKES,972,2563.24,2.921585366,08-12-2010,07-12-2011,160,11,9.436893204,0.012695313,2.663013699,1024,13,1011,365
22938,CUPCAKE LACE PAPER SET 6,3687,6891.25,2.076981818,20-09-2010,08-12-2011,273,15,20.14754098,0.016017085,8.285393258,3746,60,3686,445
22939,APRON APPLE DELIGHT,700,3502.54,5.883149171,26-09-2010,06-12-2011,181,11,4.929577465,0.019774011,1.601830664,708,14,694,437
22940,FELTCRAFT CHRISTMAS FAIRY,3491,15282.81,4.533444816,06-09-2010,09-12-2011,586,15,17.99484536,0.012254902,7.589130435,3672,45,3627,460
22941,CHRISTMAS LIGHTS 10 REINDEER,2615,21727.58,9.705392562,21-10-2010,09-12-2011,483,15,19.37037037,0.02804428,6.301204819,2710,76,2634,415
22942,CHRISTMAS LIGHTS 10 SANTAS ,1221,9466.41,8.545263158,21-10-2010,09-12-2011,246,9,11.1,0.098193244,2.942168675,1273,125,1148,415
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2381,11696.64,5.995530726,21-10-2010,09-12-2011,356,9,18.17557252,0.017321016,5.737349398,2598,45,2553,415
22944,CHRISTMAS METAL POSTCARD WITH BELLS,4870,3577.99,1.38595092,19-09-2010,08-12-2011,158,9,51.80851064,0.061999589,10.91928251,4871,302,4569,446
22945,CHRISTMAS METAL TAGS ASSORTED ,7641,7365.7,2.211069364,19-09-2010,08-12-2011,338,12,49.29677419,0.037297969,17.132287,7239,270,6969,446
22946,WOODEN ADVENT CALENDAR CREAM,976,15060.57,18.37695652,16-09-2010,08-12-2011,275,12,6.684931507,0.026776519,2.173719376,971,26,945,449
22947,WOODEN ADVENT CALENDAR RED,1011,12704.15,14.7547619,16-09-2010,30-11-2011,209,12,9.190909091,0.014548982,2.292517007,1031,15,1016,441
22948,METAL DECORATION NAUGHTY CHILDREN ,2155,2164.69,1.831290323,16-09-2010,09-12-2011,180,7,15.61594203,0.005615349,4.788888889,2137,12,2125,450
22949,36 DOILIES DOLLY GIRL,2010,2858.19,1.737231638,19-09-2010,06-12-2011,177,14,15.703125,0.00887574,4.527027027,2028,18,2010,444
22950,36 DOILIES VINTAGE CHRISTMAS,8333,11452.64,1.571039326,19-09-2010,07-11-2011,352,12,73.74336283,0.073944511,20.07951807,8290,613,7677,415
22951,72 CAKE CASES DOLLY GIRL DESIGN,10993,5785.97,0.672301711,19-09-2010,09-12-2011,634,22,38.84452297,0.021367521,24.59284116,11232,240,10992,447
22952,72 CAKE CASES VINTAGE CHRISTMAS,32988,19240.05,0.721117747,17-09-2010,09-12-2011,1144,19,153.4325581,0.016338128,73.46993318,33786,552,33234,449
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,760,948.55,1.381583333,04-11-2010,08-12-2011,119,6,7.676767677,0,1.9,842,0,842,400
22954,HEN PARTY CORDON BARRIER TAPE,238,293.89,1.3878,05-11-2010,24-11-2011,50,2,4.958333333,0.004115226,0.618181818,243,1,242,385
22955,36 FOIL STAR CAKE CASES ,1448,2885.26,2.25953125,04-11-2010,09-12-2011,185,15,12.06666667,0,3.610972569,1634,0,1634,401
22956,36 FOIL HEART CAKE CASES,2494,4878.9,2.200530303,04-11-2010,09-12-2011,256,15,15.98717949,0.058846007,6.219451372,2617,154,2463,401
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1775,5014.65,3.115555556,14-01-2011,29-09-2011,214,14,22.1875,0.014623172,6.853281853,1778,26,1752,259
22959,WRAP CHRISTMAS VILLAGE,9738,3981.96,0.418105263,06-09-2010,08-12-2011,284,13,78.53225806,0.036454536,21.21568627,9601,350,9251,459
22960,JAM MAKING SET WITH JARS,9019,38380.11,5.059025862,28-11-2010,09-12-2011,1159,26,30.26510067,0.027488457,23.92307692,9313,256,9057,377
22961,JAM MAKING SET PRINTED,17252,26888.43,1.891587697,23-07-2010,09-12-2011,1200,26,59.28522337,0.019019185,34.16237624,18087,344,17743,505
22962,JAM JAR WITH PINK LID,4366,3640.93,1.051380282,28-11-2010,09-12-2011,354,19,22.38974359,0.018542475,11.58090186,4638,86,4552,377
22963,JAM JAR WITH BLUE LID,3696,3079.41,1.071832298,23-07-2010,09-12-2011,319,15,20.08695652,0.029062421,7.318811881,3957,115,3842,505
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2761,5768.83,2.513543689,21-11-2010,09-12-2011,408,14,13.02358491,0.004907115,7.190104167,2853,14,2839,384
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1842,3834.04,2.331717557,21-11-2010,09-12-2011,260,13,10.52571429,0.02010582,4.796875,1890,38,1852,384
22966,GINGERBREAD MAN COOKIE CUTTER,8219,10131.26,1.440776439,09-11-2010,09-12-2011,732,15,34.53361345,0.000592277,20.75505051,8442,5,8437,396
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1171,3271.41,3.012028986,14-01-2011,07-12-2011,138,11,16.97101449,0.018755328,3.570121951,1173,22,1151,328
22968,ROSE COTTAGE KEEPSAKE BOX ,1127,11184.82,11.71928105,29-10-2010,08-12-2011,306,13,7.826388889,0.023789295,2.775862069,1177,28,1149,406
22969,HOMEMADE JAM SCENTED CANDLES,14461,21501.99,1.771720733,21-11-2010,09-12-2011,709,20,53.36162362,0.009279512,37.65885417,15087,140,14947,384
22970,LONDON BUS COFFEE MUG,4334,10140.6,2.730219436,15-12-2010,08-12-2011,317,7,24.90804598,0.003663842,12.0724234,4367,16,4351,359
22971,QUEENS GUARD COFFEE MUG,2431,5849.29,2.782116788,16-12-2010,08-12-2011,272,6,14.38461538,0.006581654,6.790502793,2431,16,2415,358
22972,CHILDREN'S SPACEBOY MUG,1882,3219.74,1.988688525,24-11-2010,08-12-2011,243,10,12.14193548,0.016991504,4.952631579,2001,34,1967,380
22973,CHILDRENS CIRCUS PARADE MUG,1361,2314.33,2.017307692,23-11-2010,07-12-2011,155,8,11.34166667,0.016806723,3.581578947,1428,24,1404,380
22974,CHILDRENS DOLLY GIRL MUG,1636,2795.81,2.039433962,24-11-2010,08-12-2011,211,9,10.90666667,0.011441648,4.305263158,1748,20,1728,380
22975,SPACEBOY CHILDRENS EGG CUP,1245,1679.66,1.546974359,24-11-2010,09-12-2011,193,7,9.222222222,0.00075643,3.267716535,1322,1,1321,381
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1127,1465.26,1.5034,24-11-2010,09-12-2011,149,5,9.470588235,0.029959514,2.958005249,1235,37,1198,381
22977,DOLLY GIRL CHILDRENS EGG CUP,999,1313.86,1.470496454,24-11-2010,09-12-2011,140,5,9.165137615,0.000942507,2.622047244,1061,1,1060,381
22978,PANTRY ROLLING PIN,2464,9564.98,4.344243697,17-02-2011,08-12-2011,238,10,16.87671233,0.030425963,8.352542373,2465,75,2390,295
